Video_ID,Title,Uploader,Duration_Sec,Views,Tags,Lyrics,Emotion_Label
gZwfL-2hslU,"Nỗi Đau Ngây Dại - Đức Phúc, HIEUTHUHAI, Công Dương bùng nổ cảm xúc | Anh Trai Say Hi [Performance]",Vie Channel - MUSIC,359,3494753,"vie channel, music vie channel, anh trai say hi, anh trai say hi mới nhất, vie channel anh trai say hi, anh trai say hi 2024, tập 2 anh trai say hi, anh trai say hi tập mới nhất, livestage anh trai say hi tập 2, nỗi đau ngây dại, nỗi đau ngây dại anh trai say hi, nỗi đau ngây dại livestage, nỗi đau ngây dại HIEUTHUHAI, nỗi đau ngây dại đức phúc, nỗi đau ngây dại công dương, thuỳ tiên, noi dau ngay dai, nỗi đau ngây dại live performance, anh trai say hi nỗi đau ngây dại",Không có lời bài hát (Sub),
awB3lac_L10,TÓC TIÊN | MÌNH YÊU ĐẾN ĐÂY THÔI | OFFICIAL MV,Tóc Tiên,305,3493619,"tóc tiên, tóc tiên mv, tóc tiên live, ca sĩ tóc tiên, tóc tiên touliver, tóc tiên 2021, tóc tiên dance, catena tóc tiên, tóc tiên hay nhất, tóc tiên mới nhất, mình yêu đến đây thôi tóc tiên, tóc tiên mình yêu đến đây thôi, nhạc tóc tiên, tóc tiên binz, tóc tiên dalab, tóc tiên mv mới, tóc tiên da lab, mình yêu đến đây thôi, minh yeu den day thoi, tóc tiên tiktok, mình yêu, mình yêu đến, mình yêu đến đây, yêu đến đây thôi, MYDDT","Chiều mùa thu, mưa nhè nhẹ | Bàn chân bước sao nghe não nề | Chuyện chia tay sao không nhẹ bẫng như câu | “Chào em, anh về” | Đừng khóc nhé, và đừng buồn | Chuyện yêu đương hợp tan là bình thường | Thì ra đến sau cuối rồi ta mới biết người chỉ yêu ta một chút thôi | Trời to thế còn có còn có khi trưa khi tối | Mình nhỏ bé như vậy thì yêu đến đây thôi | Vì tình yêu đâu ai dám nói ít nhiều là ra sao | Vì tình yêu đâu ai biết trước lúc đong đầy khi hư hao | Tình yêu là như vậy | Yêu một người là như vậy | Người mang trái tim này trao hết cho em | Em vờ như không thấy | Người làm tan nát lòng, làm em khóc nhiều | Em vờ như không đau | Tình yêu, lạ lùng thế đấy | Trời to thế còn có còn có khi trưa khi tối | Mình nhỏ bé như vậy thì nên yêu đến đây thôi | Vì tình yêu đâu ai dám nói ít nhiều là ra sao | Vì tình yêu đâu ai biết trước lúc đong đầy khi hư hao | Tình yêu là như vậy | Yêu một người là như vậy | Người mang trái tim này trao hết cho em | Em vờ như không thấy | Người làm tan nát lòng, làm em khóc nhiều | Em vờ như không đau | Tình yêu, lạ lùng thế đấy | Tình yêu đâu ai biết trước… | Tình yêu là như vậy | Yêu một người là như vậy | Người mang trái tim này trao hết cho em | Em vờ như không thấy | Người làm tan nát lòng, làm em khóc nhiều | Em vờ như không đau | Tình yêu, lạ lùng thế đấy | Trời to thế còn có còn có khi trưa khi tối | Mình nhỏ bé như vậy thì yêu đến đây thôi | được rồi…",
1Cpjv6hZH6A,Từng Lầm Lỗi - Lê Bảo Bình,Lê Bảo Bình,246,3491092,"Từng Lầm Lỗi, Lê Bảo Bình, Tung Lam Loi, Le Bao Binh",Không có lời bài hát (Sub),
RQ7q1epdRxA,Muốn Khóc Thật To,Trúc Nhân,240,3486139,"Trúc Nhân, Tăng Nhật Tuệ, Muốn Khóc Thật To",Không có lời bài hát (Sub),
o6Brv_awCwU,I Don't Believe In You | Noo Phước Thịnh ft. Basik ( Lyrics Video),Noo Phước Thịnh,210,3483345,"noo, noo phước thịnh, phước thịnh, noo phước thịnh MV, team noo phước thịnh, noo phước thịnh 2016, i don't believe in you, noo phuoc thinh i don't believe you, noo mới nhất, noo phước thịnh mới",Không có lời bài hát (Sub),
J1El7qfbeI0,Bài Tình Ca Cho Em......nhạc tình buồn cho những chàng 'Quân Tử' thất tình..😍,Hoàng Quân - Những bản tình ca bất hủ ,337,3478371,"Ngô Thụy Miên, tình ca, tình ca bất hủ, nhạc tình, nhạc Chọn Lọc, Bản tình ca chi em, Hoàng Quân Xích Long, nhạc xưa, nhạc vàng, tình khúc Ngô Thụy Miên",Không có lời bài hát (Sub),
QQXjaRVh4tQ,Một Cái Tên - Chillies ft. Orange (Official Lyric Video),Chillies,242,3477983,"Một Cái Tên - Chillies, chillies, chillies band, chillies live, khang chillies, phước chillies, nhím chillies, chillies music, chillies một cái tên, một cái tên lyrics, một cái tên orange, một cái tên chillies ft. orange, orange, một cái tên, album qua khung cửa sổ, một cái tên chillies cover, một cái tên chillies beat, một cái tên chillies karaoke, chillies một cái tên lyric, chillies một cái tên guitar, chillies một cái tên piano",Không có lời bài hát (Sub),
WqR-S6jLRHk,LÝ RAPPER  - TIÊU MINH PHỤNG | Sự kết hợp đặc biệt Rap và Cải Lương khiến RAP VIỆT 2024 Bùng Nổ,Tiêu Minh Phụng Official,172,3474112,"tieu minh phung, Tiêu Minh Phụng, Tiêu Minh Phụng bolero, Tieu minh phung bolero, LÝ RAPPER - TIÊU MINH PHỤNG | Sự kết hợp đặc biệt Rap và Cải Lương khiến RAP VIỆT 2024 Bùng Nổ, LÝ RAPPER - TIÊU MINH PHỤNG, LÝ RAPPER, lý rapper - tiêu minh phụng, tiêu minh phụng, lý rapper, lý rapper rap việt, tiêu minh phụ thi rap, tiêu minh phụng hát rap, ly rapper, ly rapper tieu minh phung, tieu minh phung ly rapper, ly rapper tmp, rap viet ly rapper, ly rapper rap viet",Không có lời bài hát (Sub),
JlQSAS_ccxw,Thấy Trung Nhân Giữa Thiên Hạ | Phan Mạnh Quỳnh x Tăng Duy Tân (Prod.by Drum7) | OFFICIAL MV,Phan Mạnh Quỳnh Official,227,3471368,"Drum7, Phan Mạnh Quỳnh playlist, Tang Duy Tan, Tăng Duy Tân, mv thay trung nhan giua thien ha, mv thấy trung nhân giữa thiên hạ, nhạc Tết Phan Mạnh Quỳnh, nhạc tết 2026, nhạc xuân 2026, phan manh quynh, phan mạnh quỳnh, phan mạnh quỳnh thấy trung nhân giữa thiên hạ","Nếu có thứ khiến lá xanh hơn | làm hoa thêm hương là câu yêu thương mình tặng nhau | còn lưu giữ ấm áp như ngày nào | Được dịu dàng cùng nàng bởi muôn bình yên bao dung | từ trên không trung cả trời mây | về ôm ấp nắn nót duyên mình | Ta yêu nhau mang theo giấc mơ hồn nhiên ban sơ | chẳng biết quá rõ về cuộc đời, | cùng trải qua những năm tuổi xuân nhiều bất ngờ. | Theo làn sương màn đêm gửi đôi niềm đau vu vơ | và đến lúc cuối chỉ cần nhau | hoàng hôn đứng ngắm nắng trên đầu. | Giang sơn rộng lớn nàng tính đi đâu, | hãy vui lòng để anh đưa bước | và đón chờ những diệu kỳ sắc muôn màu. | Say trong biển bắc và gió phương nam, | có bên mình niềm vui trong mắt | là khi…thấy trung nhân giữa thiên hạ, | để ngày tháng chung đôi ngắm sơn hà. | Là hồng trần đưa bước anh qua ngút ngàn non sông | là mộng đẹp giữa chốn nhân gian trong đời khó kiếm. | Đã có nắng phía xa trời, mưa ngừng rơi, tình yêu cất lời | trầm thăng những sóng gió, đưa em qua đoạn đường chưa qua | Giang sơn rộng lớn nàng tính đi đâu, | hãy vui lòng để anh đưa bước | và đón chờ những diệu kỳ sắc muôn màu. | Say trong biển bắc và gió phương nam, | có bên mình niềm vui trong mắt | là khi…thấy trung nhân giữa thiên hạ, | để ngày tháng chung đôi ngắm sơn hà. | Qua bao nhiêu năm, thêm bao nhiêu năm đồng hành | Khi anh hoang mang em như đem thêm niềm tin thắp sáng. | Hãy cứ bước mãi như ta biết rõ thiên đường | Và hãy cứ bước với con tim chứa những yêu thương | Trao nhau nhân duyên ta đưa nhau đi dịu hiền | Giang sơn rộng lớn nàng tính đi đâu, | hãy vui lòng để anh đưa bước | và đón chờ những diệu kỳ sắc muôn màu. | Say trong biển bắc và gió phương nam, | có bên mình niềm vui trong mắt | là khi…thấy trung nhân giữa thiên hạ, | để ngày tháng chung đôi ngắm sơn hà.",
HmaSlXp68oQ,TỰ THÂN MÌNH ĐI - DANH TUẤN TRUNG | MV OFFICIAL | Bao Năm Trôi Qua Sao Đời Ta Vẫn Chưa Nở Hoa...,Danh Tuấn Trung Official,247,3468931,"danh tuấn trung, danh tuan trung, tự thân mình đi, tu than minh di, tự thân mình đi danh tuấn trung, tu than minh di danh tuan trung, danh tuấn trung tự thân mình đi, danh tuan trung tu than minh di, bao năm trôi qua sao đời ta vẫn chưa nở hoa, bao nam troi qua sao doi ta van chua no hoa, bao nhiêu cố gắng chẳng hiểu sao thêm bao khó khăn, mv tự thân mình đi, mv tu than minh di, tự đi qua mưa giông tự vẽ lên cầu vồng, tu minh qua mua giong tu ve len cau vong",Không có lời bài hát (Sub),
WFpMtnXjFRY,Trái đất ôm Mặt trời - KAI ĐINH x GREY D x AMEE | from ‘SUMMEROOM’ Band Session,Kai Dinh Official,207,3466826,"kai dinh official, kai đinh playlist, kai dinh trái đất ôm mặt trời, trái đất ôm mặt trời kai đinh, trái đất ôm mặt trời mv, trái đất ôm mặt trời cover, trái đất ôm mặt trời, trai dat om mat troi, trái đát ôm mặt trời, kai đinh, de toi om em bang giai dieu nay, hay de toi om lay dieu muon phien hom nay, trái đất ôm mặt trời karaoke, anh cứ ôm bao hy vọng, noo phuoc thinh, trái đất ôm mặt trời amee, amee mới nhất, amee trái đất ôm mặt trời",Không có lời bài hát (Sub),
zcJr0KtkfWM,Xóm Đêm - Lệ Quyên,Lệ Quyên,308,3463567,"xom dem, xóm đêm, le quyen, lệ quyên, kenh le quyen, kênh lệ quyên, nhac hay, nhạc hay, nhac hot, nhạc hot, xom dem le quyen, xóm đêm lệ quyên, xom dem karaoke, xóm đêm karaoke, mv xom dem, mv xóm đêm, nhac xom dem, nhạc xóm đêm",Không có lời bài hát (Sub),
Ol-4SKivGnU,Người Phản Bội - Lê Bảo Bình,Lê Bảo Bình,310,3460698,"Người Phản Bội, Lê Bảo Bình",Không có lời bài hát (Sub),
jzYJDsgNKKc,BINZ x SLIMV - QUÊN ANH ĐI (Official MV),Binz Da Poet,257,3457236,"binz, quen anh di, quên anh đi, binz 2019, binz quen anh di, quên anh đi binz, quen anh di binz slimv, quen anh di demo, binz demo, binz live, nhac binz, slimv, slimv remix, binz slimv, binz mv, binz rap, official mv, rap viet, rap viet 2019, Binz Da Poet, yt:cc=on, quên anh đi binz slimv, Spacespeakers, SpacespeakersGroup, SSG","TIN NHẮN ĐÊM QUA ANH VẪN CÒN CHƯA XEM | ANH NHỚ KHÔNG RA, TA ĐÃ VUI BAO ĐÊM | GIỜ NÀY EM Ở ĐẤU ĐÂU ĐẦU | KHÔNG CẦN CHO ANH BIẾT | GIỮ LẠI NHỮNG CẢM XÚCCCC | TA PHẢI NHỚ NHAU CHI | TỐT HƠN EM KHÔNG NÊN DẠI KHỜ OH OH OH | (BABY) TÌNH YÊU KHÔNG NHƯ CẦU VỒNG | QUÊN TÊN NHAU LÀ XONG | BABY THÔI EM KO NÊN CHỜ OH OH OH | LÒNG TIN ANH NHƯ NGÀY HẠ | VÀ TIM ANH NHƯ MÙA ĐÔNG | BABY (TỐT NHẤT EM HÃY QUÊN A A A ANH ) | (TỐT NHẤT EM HÃY QUÊN A A A ANH ) x 4 | QUÊN KHI BÊN NHAU ah | KHI ĐÊM NAY QUA ah | OK EM ĐAU ah | LÀ DO ANH GÂY RA ah | “ĐỪNG XA EM ĐÊM NAY"" eh | ""ĐỪNG ĐI KHI EM SAY” eh | MỘNG MƠ DO EM XÂY LÊN | VẦN THƠ ANH ĐEM THAY TÊN | SAI NGƯỜI EM DÙ SAO ĐÃ TRÓT | EM ĐÂU CẦN LIÊN TỤC ORDER SHOT | KHÔNG CÒN ĐỦ TỈNH TÁO ĐỂ SON LẠI MÔI | KẺ MẮT THẬT ĐẸP CŨNG CHỈ ĐỂ KHÓC | NGAY TỪ ĐẦU KO CẦN CHỌN ANH ĐỂ TIN | TRÒ CHƠI TÌNH YÊU EM KHÔNG THỂ WIN | NHỮNG GÌ EM CẦN ANH CHO ĐƯỢC HẾTTT | CHỈ LÀ RIÊNG TÌNH YÊU EM ĐÂU THỂ XIN | (listen) | DƯỜNG NHƯ EM NGHĨ | TÌNH YÊU LUÔN KẾT | ĐẸP NHƯ SERIES PHIM EM ĐÃ XEM SAO | DÙ ANH ĐÃ NÓI | NIỀM ĐAU PHÍA TRƯỚC | RỒI SẼ CẮT CON TIM EM NHƯ DAO (baby) | TỐT NHẤT EM HÃY QUÊN A A A ANH ) X4 | TỐT NHẤT EM HÃY QUÊN ANH ĐI LUÔN | TIN NHAU CHI | VÌ TINH YÊU ANH KHÔNG NHƯ TRÊN TV ĐÂU HUHHH | THÔI EM HÔNG NÊN KHỜ OH OH OH | QUÊN TÊN NHAU LÀ XONG | TÌNH YÊU KHÔNG NHƯ CẦU VỒNG | BABY THÔI EM KHÔNG NÊN CHỜ OH OH OH | THÔI EM KHÔNG NÊN KHỜ OH OH OH | TÌNH YÊU KHÔNG NHƯ CẦU VỒNG | QUÊN TÊN NHAU LÀ XONG | BABY THÔI EM KHÔNG NÊN CHỜ OH OH OH | LÒNG TIN ANH NHƯ NGÀY HẠ | VÀ TIM ANH NHƯ MÙA ĐÔNG | XXBABY TỐT NHẤT EM HÃY ...",
1BmCiJA_w7U,Nỗi Nhớ Mưa Phai l Sáng tác: An Phương l,MẠNH QUỲNH OFFICIAL,345,3454880,"mạnh quỳnh, manh quynh, nỗi nhớ mưa phai, noi nho mua phai, nỗi nhớ mưa phai mạnh quỳnh, noi nho mua phai manh quynh, mạnh quỳnh nỗi nhớ mưa phai, manh quynh noi nho mua phai, lyrics video nỗi nhớ mưa phai, lyrics video noi nho mua phai, ca sĩ mạnh quỳnh, sáng tác mạnh quỳnh, mạnh quỳnh sáng tác",Không có lời bài hát (Sub),
ehbyxoSVBE0,MÙA XUÂN TRONG THƯ EM - ĐÀM VĨNH HƯNG | OFFICIAL LYRICS VIDEO,Đàm Vĩnh Hưng,230,3453770,"đàm vĩnh hưng, dam vinh hung, mrdam, mr đàm, damvinhhung, đàm vĩnh hưng mới nhất, dam vinh hung moi nhat, nhạc đàm vĩnh hưng, nhac dam vinh hung",Không có lời bài hát (Sub),
KUg_RGkcfW0,Wxrdie - Vẫn Đợi [feat. wokeupat4am & 2pillz] | Official MV,Wxrdie,152,3448531,"wxrdie, wokeupat4am, 2pillz, vẫn đợi, 420ent., youngflames, hanoi, vietnam, 420, nhạc anh, em iu, hiphop, wxrdie harder, wxrdie verses, wxrdie andree, chill, wordie, nhac viet, nhac viet moi nhat, nhac tre, tiktok, trend, hiphop moi, wait for u, future, drake, tems, freestyle, remix, vietsub, tlinh wxrdie, wxrdie tlinh, van doi, wxrdie van doi, van doi wxrdie, tlinh wxrdie mck, wxrdie tlinh mck, wxrdie tlinh mck vẫn đợi, wxrdie tlinh yêu nhau, wxrdie tlinh street dance, wxrdie ft tlinh","Young Wxrdie Imma super lonely boi | Baby a đang ở ngay kế | 420 ngày đợi chờ để chạm vào đôi bàn tay bé | Nước mắt khẽ rơi khi vô tình lại lượn qua nơi ta hay ghé | Tốt thôi anh đã được huấn luyện để trở thành một người thay thế | Anh biết thừa là chuyện này đâu dễ | Cất nó đi không phải miếng mồi để cho truyền thông xâu xé | Vẫn đứng sau cánh gà lặng thầm nhìn theo một cô bé | Nếu vẫn chưa đến cảnh của anh ừ thì là có lẽ | Em có thể ở lại hoặc là đi mất | Sẽ vẫn yêu em như này dù hôm nay là ngày duy nhất | Anh không khóc đâu chỉ là vì làn khói này làm nhòe mi mắt | Giáng sinh năm nay lại viết tên em và bỏ vào bít tất | Chẳng còn thời gian cho em giận dỗi | Chẳng còn thời gian cho anh cầm cối | Ừ thì quay mặt đi và bỏ lại riêng mình anh đần thối | Chỉ có mỗi anh trong căn phòng tối vẫn ngồi, đã hết kiên nhẫn rồi | Có lẽ anh vẫn đợi | Vẫn đợi | Young Wxrdie Imma super lonely boi | Cho anh 1 lần được làm ông tướng | Dù biết đến với nhau sau này sẽ gặp nhiều điều không mong muốn | Trút hết ra khay nhưng mà hôm nay anh lại không cuốn | Liệu rằng có ai tới đón em trước khi cơn mưa dông xuống | Em đã đạt được điều mà mình mơ ước | Chấp tay nguyện cầu anh thầm mong cho em được sung sướng | Cơn noid kéo anh đi mỗi khi thấy em cùng ai chung bước | Mọi thứ chẳng có cách nào để trở về được như trước | Em đâu hay anh đang ở ngay kế | 420 ngày đợi chờ để chạm vào đôi bàn tay bé | Nước mắt khẽ rơi khi vô tình lại lượn qua nơi ta hay ghé | Tốt thôi anh đã được huấn luyện để trở thành một người thay thế | Chẳng còn thời gian cho em giận dỗi | Chẳng còn thời gian cho anh cầm cối | Ừ thì quay mặt đi và bỏ lại riêng mình anh đần thối | Chỉ có mỗi anh trong căn phòng tối vẫn ngồi | Đã hết kiên nhẫn rồi | Nhưng mà | Có lẽ anh vẫn đợi, vẫn đợi..",
JgdXcwuggpU,Miền An Nhiên - Phạm Minh Thành [Official Music Video],Sony Music Entertainment Vietnam,269,3446309,"SME, Sony Music, V-Pop, K-Pop, US UK, Top hits",Không có lời bài hát (Sub),
yrlFv0-hkWE,Lặng Yên | Bùi Anh Tuấn ft Ái Phương - OST Lặng yên dưới vực sâu,VTV Giải Trí Official,294,3444312,"vtv giải trí, vtv giai tri, phim hay, phim vtv, phim hay 2020, phim mới nhất, phim việt nam hay, phim truyền hình, phim bộ hay, phim viet nam 2020, phim việt nam 2020, vtv, phim vtv1, phim vtv3, preview, lặng yên, bùi anh tuấn, ái phương, nhạc phim hay nhất, nhạc phim, ost hay, lặng yên bùi anh tuấn ái phương, lang yen bui anh tuan ai phuong, lang yen vui anh tuan, lang yen duoi vuc sau bui anh tuan, lặng yên dưới vực sâu ost",Không có lời bài hát (Sub),
igvsyOvrnOY,[OFFICIAL] MÂY ĐÊM CHỜ MẤY ĐÊM - NGUYỄN HỮU KHA,Nguyễn Hữu Kha Official,213,3442235,"Nguyễn Hữu Kha, Nguyen Huu Kha, Nguyễn Hữu Kha Official, Mấy đêm chờ mấy đêm, mấy đêm chờ mấy đêm music video, mấy đêm chờ mấy đêm mv, mấy đêm chờ mấy đêm official mv, mấy đêm chờ mấy đêm cover, mấy đêm chờ mấy đêm lyric, nguyễn hữu kha MDCMD, #MDCMD, âm nhạc thịnh hành, nhạc trẻ, vpop mới nhất, pop music, nguyen huu kha, nguyễn hữu kha music","Tình nào ai không giữ lấy | Cho nhau mãi đi tìm | một ngày trôi qua vẫn đấy, ưu tư tràn về sát đêm | Tìm về nhau nỗi nhớ | Mây đêm mấy đêm dài | Ngồi bên hiên nhà nhớ mong đến một người đã rất thương | Dặn dò tim mình sẽ thôi đớn đau lấy thêm u sầu | Bao nhiêu lâu ở gần bên nhau để giờ này vỡ tan | Mang cô đơn giày vò tim can để rồi | Sai đêm nay là say đêm mai ai còn ai vấn vương | Biết được rằng nếu xa đâu thể quay lại | Buồn vì yêu không giữ gìn, yêu nhau nào nghĩ cho nhau | Trong cơn mưa thẳm sâu thì ta đâu nào hay biết trước | Xước đôi mi người tuôn sầu, đau khi vội lướt qua nhau | Sau bao nhiêu cuộc vui đời thường, ngổn ngang ta mất nhau rồi | Biết em là thơ. Giấu em vào mơ | Nắng lên chạm lấy đôi môi này hững hờ | Cớ sao đậm sâu, vấn vương gì đâu | Ngồi đây mà vẫn chờ …. Ai tới | Bao nhiêu lâu ở gần bên nhau để giờ này vỡ tan | Mang cô đơn giày vò tim can để rồi | Sai đêm nay là say đêm mai ai còn ai vấn vương | Biết được rằng nếu xa đâu thể quay lại | Buồn vì yêu không giữ gìn, yêu nhau nào nghĩ cho nhau | Trong cơn mưa thẳm sâu thì ta đâu nào hay biết trước | Xước đôi mi người tuôn sầu, đau khi vội lướt qua nhau | Sau bao nhiêu cuộc vui đời thường, ngổn ngang ta mất nhau rồi | Buồn vì yêu không giữ gìn, yêu nhau nào nghĩ cho nhau | Trong cơn mưa thẳm sâu thì ta đâu nào hay biết trước | Xước đôi mi người tuôn sầu, đau khi vội lướt qua nhau | Sau bao nhiêu cuộc vui đời thường, ngổn ngang ta mất nhau rồi | Yêu thương kia là mây là mấy chờ | Mơ cơn mơ ưu tư là mấy đợi | Đợi chờ ai thương ai là mây ngàn | Tàn cuộc vui đêm nay người nhớ ai | Yêu thương kia là mây là mấy chờ | Mơ cơn mơ ưu tư là mấy đợi | Đợi chờ ai thương ai là mây ngàn | Tịch tình tan mây đêm chờ mấy đêm | Gọi mời !",
DopDUhj-7mE,"NẾU ANH LÀ EM - Mỹ Linh, Minh Tuyết, Tuimi | Công Diễn 1 - CHỊ ĐẸP ĐẠP GIÓ 2024",YEAH1 MUSIC,338,3423709,"yeah1, yeah1 music, chị đẹp đạp gió rẽ sóng, chị đẹp đạp gió rẽ sóng mùa 2, chị đẹp đạp gió 2024, chị đẹp, đạp gió 2024, chị đẹp đạp gió, show chị đẹp đạp gió, show chị đẹp, chị đẹp đạp gió tập 4, công diễn 1, tiết mục chị đẹp công diễn 1, nếu anh là em, neu anh la em, tiết mục nếu anh là em, nếu anh là em công diễn 1, công diễn 1 nếu anh là em, mỹ linh, tuimi, minh tuyết, nếu anh là em tuimi, nếu anh là em mỹ linh, nếu anh là em minh tuyết, minh tuyết hát, tiết mục vocal",Không có lời bài hát (Sub),
eTBQVCNPsLU,Kellie - No Love - Team Binz | Rap Việt - Mùa 2 [MV Lyrics],Vie Channel ,246,3423595,"htv2, vie channel, vie giai tri, giai tri tv, trấn thành, binz, karik, underground, wowy, rhymastic, touliver, the rapper, rapper việt, việt rap, mua 2 rap viet, team karik, team binz, team wowy, team rhymastic, rap việt season 2, rap việt mùa 2, lk, lk rap viet, rap việt mùa 2 tập 13, tập 13 rap việt mùa 2, rap việt mùa 2 full, rap viet season 2, rap việt tập 13 htv2, rap việt tập 13, kellie, sidie, free rap việt, $a milo, dlow, pretty xix",Không có lời bài hát (Sub),
JZ5E_VDqRJo,HOP ON DA SHOW | Low G x tlinh | OFFICIAL AUDIO,Nhà Hóa Học Đống Đa,176,3420295,"lowg, low g nhà hóa học đống đa, nhà hóa học đống đa low g, tlinh, lowg tlinh, low g tlinh, flvr, lowg ep, low g ep, ep lowg, ep low g, ep tlinh, tlinh ep, ep flvr, flvr ep, dâu tằm, ngân, phóng zìn zìn, tlinh lowg, tlinh low g, ngan, dau tam, hop on da show, hods, lowg dâu tằm, low g dâu tằm, low g ngân, lowg ngân, lowg phóng zìn zìn, low g phóng zìn zìn, lowg dau tam, low g dau tam, tlinh ngan, ngân tlinh, last fire crew, last fire, tlinh phóng zìn zìn, tlinh dâu tằm","got hoes in the show, and it’s cold in the sizzurp | gold in the mold with them hoes like the lizards | Low G vừa flow em lại bâu như ngày sinh nhật | Last Fire, tlinh let them know we that ooh | shawty wanna be like me | shawty wanna hit wit me | imma count 1 2 3 | y'all gon dance wit me | say f*** your energy | shawty wanted me, ain’t a fckn thing | I just had s** at a fckn sink | Last Fire Crew, we da fckn king | getting my grillz, silver teeth | chúa tể lắc *** triệu hồi thần Linh | còn Low G làm em quay như chong chóng | nếu em mỏng manh nhưng mà thích bay | anh sẽ gọi em công chúa bong bóng | có thể gọi anh là anh Long nóng | anh em vào show, toàn là mông cong | nếu mà em nhìn căng, thì mời em, nằm trên ô tô của anh | anh Long lên ga, anh Long phóng | anh Long không chơi, anh Long đóng | crew anh lên sóng | gặp ngay các anh thì mấy em lại không xong | anh thì làm gái ch** khi mở mồm lên giọng | còn anh người toàn cơ bắp, làm em trông ngóng | got hoes in the show, and it’s cold in the sizzurp | gold in the mold with them hoes like the lizards | Low G vừa flow em lại bâu như ngày sinh nhật | Last Fire, tlinh let them know we that ooh | yeah | hop in the show | let em know we da fire | đốt, nhưng mà flow cứ là mướt như là water | D mtfk J | cho xin 500 nhạc | Low G tlinh | yup we make them uh | shawty wanna get with us | they all wanna f*** with us | but if you wanna f*** with us | cut all the bulls***, chị không bị ngu | Low G tlinh đã chất | gọi luôn đội cứu hoả Last Fire Crew | ah yeah | chị nhìn xinh đét, mỗi lần lên stage, các em hét lên là: | (aaaaaaaaaaaaaa) | nếu mà chưa biết chị cho m biết | show diễn nào có chị đều đông hết | đứa nào dò xét chị vẫn cho phép | ghê đến mấy con gái bố Chiến cho về mo hết | chị nhận hết mọi lời bốc phét về chị | luôn đi trước thời đại chị bước như 1 vedette | they wanna do just how we do out on the floor | bài này sắp hết rồi but they prolly want some more | bài này bật lên mà người nào lắc auto mông to, to, to | bọn t flavor vãi đáiiiii",
BegBjpL_RPY,PBN 101 | Mạnh Quỳnh & Trường Vũ - Giọt Cafe Đầu Tiên,Thuy Nga,331,3415358,"Tran Thien Thanh, truong vu, manh quynh, giot cafe dau tien, truong vu karaoke, giọt cà phê đầu tiên, nhạc vàng, nhạc vàng hay nhất, nhac vang, nhac vang hay nhat, lk nhac vang, nhạc vàng trữ tình, nhac vang tru tinh, nhạc vàng hay, nhạc vàng xưa, nhạc vàng 2019, nhac tru tinh 2019, nhạc trữ tình, nhac tru tinh, tru tinh, ca nhạc trữ tình, nhac tru tinh hay, nhạc xưa, nhac hai ngoai, hai ngoai, pbn 101, thuy nga, trường vũ hay nhất, mạnh quỳnh, mạnh quỳnh trường vũ",Không có lời bài hát (Sub),
UvKvZ0IAbPY,Hà Nội Mùa Vắng Những Cơn Mưa - Cẩm Vân [Official Audio],Nhạc Hay Việt Nam,335,3411213,"ha noi mua vang nhung con mua cam van, nhạc quê hương, hà nội mùa này vắng những cơn mưa, cẩm vân, trương quý hải, nhac hay viet nam, ha noi, nhac tru tinh, lk nhac tru tinh, nhac vang, nhac tru tinh chon loc, nhac tru tinh hay nhat, lien khuc nhac tru tinh, nhac sen hay nhat, lien khuc tru tinh, #haynhat, #lienkhuc, #moinhat, #tuyenchon",Không có lời bài hát (Sub),
PxhR2CuVq6Q,Nếu Em Không Hạnh Phúc | Long Hải | Official MV,POPS MUSIC,292,3408683,"neu em khong hanh phuc, ở bên ai liệu em có thấy vui, nếu em không hạnh phúc remix, áo nhung lụa giàu sang có giúp em bình yên, long hai, long hải, mv long hai, mv long hải",Không có lời bài hát (Sub),
Yp3Lrn3E6d8,Văn Mai Hương x GREY D - mưa tháng sáu (suy version) | hông có Trung Quân (Prod. by Hứa Kim Tuyền),VĂN MAI HƯƠNG OFFICIAL,285,3404499,"van mai huong, văn mai hương, mua thang sau, mưa tháng 6, mua thang 6, van mai huong mv, van mai huong karaoke, van mai huong live, mua thang sau mv, mua thang sau karaoke, mua thang sau lyrics, mưa tháng 6 tiktok, mua thang 6 tik tok, mưa tháng sáu karaoke, mua thang sau lofi, mua thang sau remix, mua thang sau speedup, music video, GREY D, TRUNG QUÂN, hứa kim tuyền, mưa tháng sáu, music, nhạc buồn, mua thang sau suy version, mưa tháng sáu suy version",Không có lời bài hát (Sub),
