Video_ID,Title,Uploader,Duration_Sec,Views,Tags,Lyrics,Emotion_Label
8US47P6uF0w,ẢO ẢNH - VŨ CÁT TƯỜNG (VCT) | TRACK 1 | HÀNH TRÌNH 'SAY HI': TRỞ VỀ NGUYÊN BẢN,Vũ Cát Tường (VCT),217,51636,"Vu Cat Tuong, Vũ Cát Tường, Vu Cat Tuong Official, Vũ Cát Tường Live, Vũ Cát Tường Liveshow, Nhac Vu Cat Tuong, tuyen tap vu cat tuong, album vu cat tuong, vu cat tuong mv, hành trình say hi, hanh trinh sayhi, trở về nguyên bản, tro ve nguyen ban, ảo ảnh, ao anh, anh trai sayhi, 2025, anh trai say hi 2025, anh trai say hi, anh trai sayhi 2025, anh trai vũ cát tường, anh trai vu cat tuong, a tường, a tuong, sư phụ vũ cát tường, sư phụ","Khi nước mắt đã rơi | Trong đêm không lời | Dấu chấm hết thế thôi | Buông lơi đôi tay rã rời | Vì một tình yêu đã từng ở bên | Nay không buồn nhắc tên một người, | Từng đan tay anh với nụ cười. | Cuối cùng, | Rồi thì anh cũng phải mang theo kết cục này | Và cuối cùng, | Rồi thì em cũng rời đi như là lời tiên tri trước đây | Yêu đến từng phút giây, | Giờ người đổi thay tựa một áng mây, | trôi theo cuối trời | Chắc vì trái tim anh vẫn chưa nỡ rời | Em như là ảo ảnh trong anh xé nát tim anh | Em như là kí ức đêm thâu để anh lún sâu | Em như là gió thoáng hương bay | Khiến lý trí anh say | Và em như là tình đầu khó quên | Mà anh viết nên | Tất cả những yêu thương chân thành | Anh đổi lấy một bức tranh tô bằng nỗi đau | và hàng trăm sự ảo ảnh | (it's you, it's you) | Quay lưng đi em không hề nhói lòng | Bỏ mặc anh giữa phố đông | rơi vào trong vòng xoay vần như là khoảng trống | (it's you, it's you) | Em như là ảo ảnh trong anh xé nát tim anh | Em như là kí ức đêm thâu để anh lún sâu | Em như là gió thoáng hương bay | Khiến lý trí anh say | Và em như là tình đầu khó quên | Mà anh viết nên | Hoo hoo hoo hoo… | Ảo ảnh là vì em là vì em mà | Hoo hoo hoo hoo… | Tình này buồn vì em là vì em đó | Hoo hoo hoo hoo… | Ảo ảnh là vì em là vì em mà | Hoo hoo hoo hoo… | Em như là ảo ảnh trong anh | Xé nát tim anh | Em như là kí ức đêm thâu | Để anh lún sâu | Em như là gió thoáng hương bay | Khiến lý trí anh say | Và em như là tình đầu khó quên | Mà anh viết nên | Hoo hoo hoo hoo… | Ảo ảnh là vì em là vì em mà | Hoo hoo hoo hoo… | Tình này buồn vì em là vì em đó | Hoo hoo hoo hoo… | Ảo ảnh là vì em là vì em mà | Hoo hoo hoo hoo…",
X8dM9elNhAM,ERIK x Ngô Lan Hương - ’Bắc (Kim) Bling’ | Official Performance Video,ERIK Official,222,51425,"erik, bac bling, bắc bling, ngô lan hương, ngo lan huong, bắc kim bling, bac kim bling, bắc kim thang, hoà minzy, bắc bling erik, bac bling erik, erik bac bling, bắc ninh, bắc kim bling erik, erik bắc kim bling, bắc kim bling ngô lan hương, bắc kim bling erik ngô lan hương, hits tho, hít thở, hits thở, erik ngô lan hương, erik moi nhat, erik mv, nhac erik, nhạc erik mới, hit tho, hit tho erik, erik hit tho, erik hít thở, erik hits thở, erik đức phúc, hoa minzy, ẻrik",Không có lời bài hát (Sub),
QpaBsusHGns,Xa Em (Official Lyrics Video) | Thiên Khôi,POPS MUSIC,292,51264,"xa em, thiên khôi, thien khoi, thiên khôi xa em, thien khoi xa em, xa em thiên khôi, xa em thien khoi, ca sỹ thiên khôi, ca sy thien khoi, mv xa em, pops music, xa em lyrics video, lyrics video xa em, lyrics video xa em thiên khôi, thiên khôi lyric video xa em, thiên khôi xa em lyrics, lyrics video",Không có lời bài hát (Sub),
kUq-S3M0Moo,Nổi Lửa Lên Em | Trường Kha,POPS MUSIC,311,50938,"nổi lửa lên em, noi lua len em, trường kha, truong kha, trường kha nổi lửa lên em, truong kha noi lua len em, nổi lửa lên em trường kha, noi lua len em truong kha, ca sỹ trường kha, ca sy truong kha, mv nổi lửa lên em, mv noi lua len em, pops music",Không có lời bài hát (Sub),
QHQxHkdt_fA,[Audio] 2. Đêm Lạnh Tình Si   Lam Trường,Lam Truong's Official Channel,240,50696,"Lam Truong (Musical Artist), dem lanh tinh si, dem Lanh",Không có lời bài hát (Sub),
tBlEO8uAJGc,Đoản Ca Xuân | Phương Anh ft Phương Ý | Tết Tân Thời 2026 | Nhạc Xuân Bính Ngọ,POPS MUSIC,245,50442,"ca sy phuong anh ft phuong y, ca sỹ phương anh ft phương ý, doan ca xuan, doan ca xuan phuong anh ft phuong y, doan xuan ca phuong anh, mv doan ca xuan, mv đoản ca xuân, phuong anh, phuong anh doan xuan ca, phuong y, phương anh, phương anh ft phương ý, phương anh đoả",Không có lời bài hát (Sub),
27u8Xdt53uY,Thương Hoài Ngàn Năm - Lệ Quyên | Khúc Tình Xưa 6,Lệ Quyên,277,50402,"thương hoài ngàn năm, thuong hoai ngan nam, lệ quyên, le quyen, khúc tình xưa 6, album lệ quyên, thương hoài ngàn năm lệ quyên, lệ quyên mới nhất, lệ quyên bolero, bolero, trữ tình, nhạc trữ tình, lệ quyên official",Không có lời bài hát (Sub),
M8AAgYSmzLQ,Người đầu tiên - lyrics (Juky San feat buitruonglinh),Immarcescible,213,50375,,Không có lời bài hát (Sub),
QaUhZr_QE2U,Nếu Em Là Giai Nhân - Hồng Nhung,KV Media,331,50148,,Không có lời bài hát (Sub),
AIb02jSDBj0,"TÌNH MẸ, MANG TIỀN VỀ CHO MẸ - MỸ TÂM ft ĐEN | Hoa Xuân Ca",HOA XUÂN CA,325,50128,,Không có lời bài hát (Sub),
2oz8KVHmMAw,"7UPPERCUTS - LẤY CHỒNG (FT. KET, BILLY BITEXCO)",7UPPERCUTS,183,50062,"7uppercuts, tụp tắc records, 7up",Không có lời bài hát (Sub),
1_X4RnuHjn0,Ngẫu Hứng Ru Con (Bảo Phúc) — Hương Lan | MV Gốc Nhạc Vàng Xưa Hollywood Night,Hollywood Night Music,299,49586,"ngẫu hứng ru con, ngau hung ru con, ngẫu hứng ru con hương lan, ngau hung ru con huong lan, hương lan, ca sĩ hương lan, nhạc hương lan, hương lan hải ngoại, hương lan nhạc xưa, nhạc xưa hương lan, MV Gốc Nhạc Vàng Xưa Hollywood Night, MV Gốc Nhạc Vàng Xưa, Nhạc Vàng Xưa Hollywood Night, Hollywood Night, nhạc vàng, nhạc vàng xưa, nhạc vàng xưa hay nhất, nhạc vàng xưa hay, nhac vang hai ngoai, nhac vang xua, nhac vang xua hay nhat, nhac vang, nhạc xưa, nhac xua",Không có lời bài hát (Sub),
0Gp454Emk3A,Về Nhà Thôi Nhé - Noo Phước Thịnh | Tết HTV 2024,T Production,182,49245,"t production, scandal, phim hay, web drama, sitcom, phim ca nhạc, tết htv, ngày may mắn, hồ ngọc hà, bùi anh tuấn, tet htv 2024, tết htv 2024, htv, xuan giap thin, nhac tet, nhac xuan, nhac tet 2024, nhac xuan 2024, chuong trinh tet 2024, cam ly, dam vinh hung, ho ngoc ha, gin tuan kiet, puka, tran thanh, mai, phuong anh dao, dong nhi, hoang thuy linh, duy khanh, thanh ha, noo phuoc thinh, noo phước thịnh, về nhà thôi nhé, ve nha thoi nhe",Không có lời bài hát (Sub),
vSw7n_dVDmg,"Hãy Cho Tôi Trở Về - Hoàng Lâm, Powerk",Zing MP3,244,49199,"zingmp3, nhac tre moi nhat, nhac tre tuyen chon, nhac tre, trending, nhac hot",Không có lời bài hát (Sub),
seQu-9t5LNg,Hạ Buồn | Ngọc Châu,POPS MUSIC,295,49144,"hạ buồn, ha buon, ngọc châu, ngoc chau, ngọc châu hạ buồn, ngoc chau ha buon, hạ buồn ngọc châu, ha buon ngoc chau, ca sỹ ngọc châu, ca sy ngoc chau, mv hạ buồn, mv ha buon, nhạc remix, pops music",Không có lời bài hát (Sub),
SU7yL1UN7sc,PBN 43 | Hương Lan - Tình Chàng Ý Thiếp,Thuy Nga,305,49034,"paris by night, pbn collection, thuy nga, pbn, nhạc hải ngoại, nhac hai ngoai, nhac vang, thuy nga paris by night, nhạc vàng, nhac soi dong, nhạc vàng hải ngoại, nhac vang hai ngoai, nhac vang hay nhat, nhac hai ngoai hay nhat, dan ca, tình chàng ý thiếp, tình chàng ý thiếp hương lan, ca sĩ hương lan, hương lan, hương lan tình chàng ý thiếp, pbn43, pbn 43, paris by night 43",Không có lời bài hát (Sub),
Dfuez1syiXI,350ug,Wxrdie,174,48942,"Wxrdie, kingfisher beats, WOKEUP, Phạm Nam Hải, 420ent., 350ug",Không có lời bài hát (Sub),
u5UtIm28MqY,Chờ Đông | Thu Nhung ft Thanh Phong,POPS MUSIC,318,48924,"chờ đông, cho dong, thu nhung, thu nhung chờ đông, thu nhung cho dong, chờ đông thu nhung, cho dong thu nhung, ca sỹ thu nhung, ca sy thu nhung, mv chờ đông, mv cho dong, pops music",Không có lời bài hát (Sub),
yST76KoiSBY,TÌNH YÊU ĐAM MÊ || LAM TRƯỜNG,HT PRODUCTIONS,292,48915,"tình yêu đam mê, tinh yeu dam me, lam trường, lam truong, lam trường tình yêu đam mê, lam truong tinh yeu dam me, tình yêu đam mê lam trường, tinh yeu dam me lam truong, ca sỹ lam trường, ca sy lam truong, mv tình yêu đam mê, mv tinh yeu dam me, kênh ht production, kenh ht production",Không có lời bài hát (Sub),
rWlg4EB-WNI,[BEEF BẮC - NAM 2018] RƯỢU PHẠT -  PHÚC DU ♪♫♬,Rap Chill ♪,196,48895,,Không có lời bài hát (Sub),
Dbveld_8b3s,Tăng Duy Tân - Bích Phương muốn yêu đương thầm lặng cũng không được #bichphuong #tangduytan,YAN News,204,48780,"yannews, tin tức và giải trí, tin showbiz, yantv, yan news, yan tv news, yan digital, scandal showbiz, tin tức showbiz, nghệ sĩ việt nam, tin tức việt nam, tin tức hôm nay, showbiz việt, người nổi tiếng, tin người nổi tiếng, sao việt hôm nay, sao việt giải trí, tin việt nam, tin tức online, tin tức mới nhất, tin tức 24h, showbiz, sao việt, tin tức sao việt, tăng duy tân bích phương, tăng duy tân và bích phương, bích phương tết, bích phương em xinh say hi, bích phương",Không có lời bài hát (Sub),
LOT4_zn8ZNk,Xin Gọi Nhau Là Cố Nhân | Diễm Thùy,POPS MUSIC,278,48701,"xin gọi nhau là cố nhân, xin goi nhau la co nhan, diễm thùy, diem thuy, diễm thùy xin gọi nhau là cố nhân, diem thuy xin goi nhau la co nhan, xin gọi nhau là cố nhân diễm thùy, xin goi nhau la co nhan diem thuy, ca sỹ diễm thùy, ca sy diem thuy, mv xin gọi nhau là cố nhân, mv xin goi nhau la co nhan, nhạc remix, pops music",Không có lời bài hát (Sub),
ljvnt2vvD-E,Bích Phương dạo này hay lỡ miệng lộ hint yêu đương với Tăng Duy Tân #bichphuong #tangduytan,YAN News,181,48667,"yannews, tin tức và giải trí, tin showbiz, yantv, yan news, yan tv news, yan digital, scandal showbiz, tin tức showbiz, nghệ sĩ việt nam, tin tức việt nam, tin tức hôm nay, showbiz việt, người nổi tiếng, tin người nổi tiếng, sao việt hôm nay, sao việt giải trí, tin việt nam, tin tức online, tin tức mới nhất, tin tức 24h, showbiz, sao việt, tin tức sao việt, bích phương, bích phương liên quân, tăng duy tân bích phương, tăng duy tân playlist, tăng duy tân mỹ tâm",Không có lời bài hát (Sub),
ljKZo4KaPu8,Bơ Đi Mà Sống (Ca Khúc Chủ Đề Sách Bơ Đi Mà Sống) - Aaron Hoàn,Zing MP3,208,48618,"Bơ Đi Mà Sống (Ca Khúc Chủ Đề Sách Bơ Đi Mà Sống) - Aaron Hoàn, Bơ Đi Mà Sống, Aaron Hoàn, Ca Khúc Chủ Đề Sách Bơ Đi Mà Sống, bơ đi mà sống aaron hoàn, bơ đi mà sống, aron hoàn, aaron hoàn, aaron hoan, aaronhoan, bodimasong, bo di ma song aron hoan, bo di ma song aaron hoan, ca khúc sách, nhạc chủ đề sách, sách bơ đi mà sống, nhạc trẻ 2016, nhac tre 2016, nhac hot, nhạc mới, zingmp3, zing mp3, audio",Không có lời bài hát (Sub),
fTorxafXWNE,Cá Hồi Hoang - Kỉ Niệm (Chỉ Là Buồn Thế Thôi),Cá Hồi Hoang,266,48556,"Cá Hồi Hoang, Indie Music, Indie Rock, Indie Pop, Alternative Rock, Alternative Pop, Rock, Music, Cá Hồi Hoang - Kỉ Niệm (Chỉ Là Buồn Thế Thôi), Kỉ Niệm (Chỉ Là Buồn Thế Thôi), Kỉ Niệm, Chỉ Là Buồn Thế Thôi, Audio, Cá Hồi Hoang Audio, KOP, Quái Vật Tí Hon, Hải Bột, Ngọt, Kodaline, buồn, tình yêu, rock việt, radiohet, oasis, quá khứ, chia tay, gác mái, việt nam, indie",Không có lời bài hát (Sub),
9OMDuUhVm_E,Tâm Sự Nàng Xuân - Bích Phương & Đào Trọng Hải | Nhạc Xuân Bính Ngọ Mới Nhất,Bích Phương Ca Sĩ Mù,270,48310,"TÂM SỰ NÀNG XUÂN, tam su nang xuan, tâm sự nàng xuân bích phương, tam su nang xuan bich phuong, tâm sự nàng xuân bích phương đào trọng hải, nhạc xuân, nhac xuan binh ngo, nhạc xuân bính ngọ, nhạc xuân bính ngọ mới nhất, nhạc tết, nhac tet binh ngo, nhac tet",Không có lời bài hát (Sub),
bztQ6kXdLDg,Nhớ Mãi Nụ Cười Xinh - Đông Nhi | Official Audio,ĐÔNG NHI,213,48073,"nhớ mãi nụ cười xinh, nho mai nu cuoi xinh, đông nhi, dong nhi, Đông Nhi (TV Personality), dong nhi 2015, nho mai nu cuoi dinh dong nhi, dong nhi nho mai nu cuoi xinh, đông nhi nhớ mãi nụ cười xinh, Nhớ Mãi Nụ Cười Xinh Audio, nho mai nu cuoi xanh audio, Dong, Đông, nhi, Audio, đông nhi official, dong nhi official, nhớ mãi nụ cười xinh đông nhi audio",Không có lời bài hát (Sub),
1YXHHiIqYOo,"Không cần bạn gái, anh cần con mèoo - 7uppercuts ( Những Thành Phố Mơ Màng Year End 2023 )",Ng Hai Anh,350,48056,,Không có lời bài hát (Sub),
gPvYK4aBl5g,"Mashup CHỈ ANH LÀM EM KHÓC, SỢ YÊU, NGƯỜI THỨ 3 | Đàm Vĩnh Hưng",Đàm Vĩnh Hưng,300,48011,"đàm vĩnh hưng, dam vinh hung, mrdam, mr đàm, damvinhhung, đàm vĩnh hưng mới nhất, dam vinh hung moi nhat, nhạc đàm vĩnh hưng, nhac dam vinh hung, chỉ anh làm em khóc, người thứ 3, sợ yêu, mashup, trần mạnh cường, đàm vĩnh hưng chỉ anh làm em khóc",Không có lời bài hát (Sub),
shdUUkN4azY,[Audio] 4. Tình Đau   Lam Trường,Lam Truong's Official Channel,240,47970,"Lam Truong (Musical Artist), Tinh dau, Mai mai, minh chau",Không có lời bài hát (Sub),
Lx5FLW08vCs,Em Về Tinh Khôi - Lê Hiếu | Official Music Video | Mây Saigon,Mây Saigon Official ,259,47747,"em về tinh khôi, em ve tinh khoi, lê hiếu, le hieu, em về tinh khôi lê hiếu, em ve tinh khoi le hieu, lê hiếu karaoke, em về tinh khôi karaoke, lê hiếu live, mây, mây saigon, mây sài gòn, official music video",Không có lời bài hát (Sub),
B_MPqPKoMTM,"Tăng Duy Tân gọi Bích Phương là vợ, khoe ảnh hot",VGT TV - Sao Việt,154,47519,"vgttv, việt giải trí, showbiz việt, sao việt, sao drama, tin nóng showbiz, hoa hậu, giao tiếp xã hội dở tệ, bích phương, bích phương isaac, isaac, isaac bích phương, ca sĩ bích phương, bạn trai bích phương, bích phương ở ẩn, hành trình rực rỡ mùa 1, bích phương hành trình rực rỡ, bích phương khóc nức nở, vbiz, Rộ tin Bích Phương và Tăng Duy Tân bí mật hẹn hò, bích phương tăng duy tân, tăng duy tân, tăng duy tân bích phương",Không có lời bài hát (Sub),
B7-wEFfiulU,Sao Em Yêu Anh Nhiều Đến Vậy | Thanh Hà Phương Uyên,Thanh Ha's Closet,316,47472,"sao em yêu anh nhiều đến vậy, sao em yeu anh nhieu den vay, thanh ha, phuong uyen, nhac ngoai loi viet",Không có lời bài hát (Sub),
DD5YBCmsryE,ANH SANG DOI TOI,Lam Truong's Official Channel,350,47436,"LAM TRUONG, THE BEST OF LAM TRUONG, ANH SANG DOI TOI",Không có lời bài hát (Sub),
NXDsRSQ7o1g,Cánh Thiệp Đầu Xuân - Lê Như (MV),Zing MP3,251,47424,"Cánh Thiệp Đầu Xuân - Lê Như, Cánh Thiệp Đầu Xuân, Lê Như, cánh thiệp đầu xuân, canh thiep dau xuan, canhthiepdauxuan, lê như, lenhu, le nhu, nhạc xuân, nhac xuan, nhacxuan, official, zingmp3, zing mp3",Không có lời bài hát (Sub),
xtBFTCob1MQ,"VẠN LÝ ĐỘC HÀNH - OFFICIAL AUDIO - Karik | Anh Trai ""Say Hi"" 2025",Vie Channel - MUSIC,255,47384,"vie channel, music vie channel, anh trai say hi, Anh Trai Say Hi, anh trai say hi 2025, anh trai say hi mùa 2, anh trai, Anh Trai Say Hi 2025, anh trai say hi tập 12, chung kết anh trai say hi 2025, chung kết anh trai say hi, vạn lý độc hành, vạn lý độc hành performance, vạn lý độc hành karik, vạn lý độc hành karik performance, karik, karik solo anh trai say hi, karik vạn lý độc hành, van ly doc hanh, audio official, audio vạn lý độc hành, vạn lý độc hành audio official",Không có lời bài hát (Sub),
iryrKZVoMK8,PBN 70 | Thanh Hà - Cho Nhau Lời Nguyện Cầu (Tình Yêu Đã Mất),Thuy Nga,299,47239,"paris by night, thuy nga, thuy nga paris by night, nhac hai ngoai, nhạc trữ tình, nhac tru tinh, nhạc hải ngoại, nhac vang, nhạc hay, nhạc bolero, nhac hay, bolero, nhạc vàng, bang kieu, pham manh cuong, nhac si pham manh cuong, nguyen ngoc ngan, ky duyen, thu ca, nguyen hung, thung lung hong, khanh ly, thuong hoai ngan nam, phuong diem hanh, mat le cho nguoi tinh, khanh ha, gia tu co do, suoi le xanh, tuan ngoc, tinh yeu da mat, thanh ha, toc em chua ua nang he",Không có lời bài hát (Sub),
03A4E6jKOPE,Gửi Người Em Gái Hồng Nhung 480p,Châu Quang Đỗ,306,47176,,Không có lời bài hát (Sub),
Ccp8owF0jm8,Backyard Jams 2 | Thanh Hà |  Tóc Mai Sợi Vắn Sợi Dài,Thanh Ha's Closet,304,47135,"thanh hà, tóc mai sợi vắn sợi dài, phạm duy, thanh hà backyard, danh ca thanh hà, dũng đà lạt, guitar, trống adin, tóc mai sợ vắn sợi dài thanh hà, toc mai soi van soi dai thanh ha, thanh hà tóc mai sợi vắn sợi dài, thanh ha toc mai soi van soi dai, danh ca thanh ha, thanh hà hải ngoại, thanh ha hai ngoai, thanh hà live, thanh ha live",Không có lời bài hát (Sub),
FvDHAGWTRTw,Đa tạ,Trương Vũ - Topic,321,46980,"Trường Vũ, Đa tạ",Không có lời bài hát (Sub),
XKm68Yxf1pE,Lắng Nghe Mùa Xuân Về  - Thanh Hà | Official MV | Nhạc Xuân 2025,Thanh Ha's Closet,337,46870,"thanh hà, phương uyên, tim lại mùa xuân, nhac xuan 2025, nhac xuan, nhac tet, nhac tet 2025, nhac xuan 2025 hay, nhạc xuân, nhac xuan moi nhat, nhạc tết 2025, nhac xuan tru tinh, nhac tet 2025 hay nhat, nhạc xuân hay nhất, happy new year, Tết Việt, tet viet, nhạc tết hay nhất việt nam, nhạc xuân không quảng cáo, nhạc xuân mới, nhạc xuân xưa, nhạc xuân hải ngoại, lang nghe mua xuan ve, lắng nghe mùa xuân về thanh hà",Không có lời bài hát (Sub),
2hctWjY4apw,"Nhạt Nắng (Xuân Lôi, Lời: Y Vân) - Trường Vũ | NQ Music Story #1",Như Quỳnh Official,295,46810,"nhạt nắng trường vũ, nhat nang truong vu, trường vũ nhạt nắng, truong vu nhat nang, nhạt nắng, nhat nang, trường vũ, truong vu, trường vũ bolero, trường vũ mới nhất, nhạc trường vũ mới nhất, trường vũ mv, trường vũ video, nhạc trữ tình, nhạc bolero, bolero, nhạc vàng, nhac vang, nhạc vàng trường vũ, như quỳnh, official mv, lk trường vũ, trường vũ official, như quỳnh official",Không có lời bài hát (Sub),
A8d84rfCQeM,Nằm trong tay em- Lyly ft JackT | LyLy Official,LyLy Official ,219,46755,"LyLy Official, LyLy Cover, LyLy guitar cover, LyLy",Không có lời bài hát (Sub),
6eiyPr8wI6I,[Audio] 8. Đôi Chân Thiên Thần   Lam Trường,Lam Truong's Official Channel,231,46752,"Lam Truong (Musical Artist), Luong bang quang, Doi chan thien than",Không có lời bài hát (Sub),
RpFhq9Rc-T4,"VĂN MAI HƯƠNG - VƯỜN HỒNG (feat. CHI PU, HÀ TRẦN) [prod. by J4RDIN, 2pillz] | Official Visualizer",VĂN MAI HƯƠNG OFFICIAL,217,46644,"van mai huong, văn mai hương, VƯỜN HỒNG, văn mai hương album, nhạc trẻ, văn mai hương vườn hồng, vườn hồng văn mai hương, van mai huong vuon hong, vườn hồng official music video, vuon hong van mai huong, J4RDIN, 2pillz, vuon hong, vườn hồng văn mai hương mv, giai nhân văn mai hương, giai nhân album, vườn hồng mv, vườn hồng lyrics, chi pu, hà trần, chi pu văn mai hương, văn mai hương chi pu, vườn hồng văn mai hương chi pu, vườn hồng chi pu văn mai hương",Không có lời bài hát (Sub),
UnPuYRu6lCw,Dường Như Chia Tay - Danh Hiếu Ft Hà Nhật Linh (Official MV),Zing MP3,302,46390,"Dường Như Chia Tay, Danh Hiếu Hà Nhật Linh, Danh Hiếu, Hà Nhật Linh, danh hiếu, hà nhật linh, danh hieu, ha nhat linh, duong nhu chia tay, duongnhuchiatay, danhhieuhanhatlinh, danh hieu ha nhat linh, nhac tre, zingmp3, zing mp3, official",Không có lời bài hát (Sub),
aQ8iD0AlOO4,Don Hồ & Thanh Hà - Thiên Đàng Không Xa | Paris By Night 69,Thuy Nga,308,46359,"thuy nga paris by night, thuy nga, paris by night, don ho, thanh hà, thanh ha, ca si don ho, ca sĩ thanh hà, pbn 69, paris by night 69, thien dang khong xa, thiên đàng không xa, lê hựu hà, tùng châu, don hồ, nhạc vàng, don hồ paris by night, don hồ thanh hà",Không có lời bài hát (Sub),
mPTUXCN3m50,"VĂN MAI HƯƠNG - MỸ VỊ (prod. by J4RDIN, 2PILLZ) | Official Visualizer",VĂN MAI HƯƠNG OFFICIAL,179,46263,"van mai huong, văn mai hương, mỹ vị, văn mai hương album, nhạc trẻ, văn mai hương mỹ vị, mỹ vị văn mai hương, van mai huong my vi, mỹ vị official music video, my vi van mai huong, J4RDIN, 2pillz, vuon hong, mỹ vị văn mai hương mv, giai nhân văn mai hương, giai nhân album, mỹ vị mv, mỹ vị lyrics, my vi",Không có lời bài hát (Sub),
F58fze8FYHI,BƯỚC QUA MỘNG VỠ | THANH HÀ ft. DƯƠNG EDWARD || DUET VIBE,Thanh Ha's Closet,299,46149,"thanh hà, nhạc trẻ, song ca, chị đẹp thanh hà, phuong uyên, duet vibe, dương edward",Không có lời bài hát (Sub),
NQHS5Icxslo,Buồn - Kince | RV Underground,Rap Việt Underground,216,45569,,Không có lời bài hát (Sub),
Nt63MlRI9so,Mình Cưới Nhau Nha | Tăng Phúc | Tết Tân Thời,POPS MUSIC,245,45348,"mình cưới nhau nha, minh cuoi nhau nha, tăng phúc, tang phuc, tăng phúc mình cưới nhau nha, tang phuc minh cuoi nhau nha, mình cưới nhau nha tăng phúc, minh cuoi nhau nha tang phuc, ca sỹ tăng phúc, ca sy tang phuc, mv mình cưới nhau nha, mv minh cuoi nhau nha, pops music, tết tân thời, tet tan thoi, tết tân thời 2021, tet tan thoi 2021, tăng phúc tết tân thời, tang phuc tet tan thoi, tet tan thoi tang phuc, tết tân thời tăng phúc",Không có lời bài hát (Sub),
-SIVO_EQqVI,Vẫn Mãi Yêu Anh - Đông Nhi | Official Audio,ĐÔNG NHI,180,45278,"vẫn mãi yêu anh, dong nhi, đông nhi, van mai yeu anh dong nhi, dong nhi the remix, the remix, đông nhi 2015, vẫn mãi yêu anh đông nhi, đông nhi vẫn mãi yêu anh, dong nhi van mai yeu anh, Dong, van mai yeu anh, Đông, Nhi, Audio, đông nhi official, dong nhi official, van mai yeu anh dong nhi official audio, vẫn mãi yêu anh đông nhi official audio, nhạc trẻ hay mới nhất, nhac tre hay moi nhat dong nhi, tuyen tap nhung bai hat dong nhi, tuyển tập những bài hát hay đông nhi",Không có lời bài hát (Sub),
LR6ZS860zGU,Không Đánh Mà Đau - Dương Nguyên Tâm,Zing MP3,351,44759,"Không Đánh Mà Đau, Dương Nguyên Tâm, khong danh ma dau, duong nguyen tam, em gai mien tay, em gái miền tây, chuyện đời công nhân, lý ngựa ô, ly ngua o, zing mp3",Không có lời bài hát (Sub),
hfi49gS5Qdw,One-sided love 2 episode 1 (tình đơn phương 2 tập 1),H life review,328,44676,,Không có lời bài hát (Sub),
fIXhyso1F2o,NGƯỜI ẤY VÀ TÔI EM CHỌN AI | LƯU CHÍ VỸ | OFFICIAL LYRICS VIDEO | SERIES NGHE HOÀI KO CHÁN #5,POPS MUSIC,306,44656,"NGƯỜI ẤY VÀ TÔI EM CHỌN AI, nguoi ay va toi em chon ai, luu chi vy, lưu chí vỹ, nghe hoai ko chan, nghe hoài ko chán, #5, series",Không có lời bài hát (Sub),
