Video_ID,Title,Uploader,Duration_Sec,Views,Tags,Lyrics,Emotion_Label
LCfhbNAaVLo,"12H03 - CƯỜNG SEVEN, (S)TRONG TRỌNG HIẾU | CÔNG DIỄN 4 - ANH TRAI VƯỢT NGÀN CHÔNG GAI 2024",YEAH1 MUSIC,250,998812,"Yeah1 music, nhạc anh trai, ATVNCG, anh trai vượt ngàn chông gai, show anh trai, show anh trai vượt ngàn chông gai, anh trai chông gai, video music, mv ca nhạc, anh trai vượt mọi chông gai, tiết mục anh trai, anh trai, anh tài, đêm cô đơn, tiết mục nhà trẻ, anh trai vượt ngàn chông gai tập 10, tiết mục tập 10, tiết mục song ca, công diễn 4, cường seven, cường 7, strong trọng hiếu, trọng hiếu, strong, 12h03, tiết mục nhà cá lớn, tiết mục song ca nhà cá lớn, cuong 7",Không có lời bài hát (Sub),
f0wfJtdlNkg,"Chuyện Đôi Ta (Lofi Ver.) - Emcee L (Da LAB), Muộii x CaoTri",CaoTri Official ,198,998524,"chuyện đôi ta, chuyện đôi ta lofi, chuyen doi ta, chuyen doi ta lofi, vì sau cơn mưa đêm qua không ai nhắc về chuyện đôi ta, chuyện đôi ta emcee l, emcee l, caotri, caotri lofi, chuyện đôi ta remix, chuyện đôi ta lyric, vì sau cơn mưa đêm qua, như bộ phim em rời đi mang theo chút nắng tàn phai, da lab, da lab chuyện đôi ta, dalab",Không có lời bài hát (Sub),
YvytMoajoZQ,Tại Vì Em / buitruonglinh,buitruonglinh,217,996797,"buitruonglinh, bùi trường linh, tại vì em, tai vi em, bui truong linh, tại vì em buitruonglinh, tai vi em buitruonglinh, tại vì em bùi trường linh, tại vì em karaoke, tại vì em lyrics, tại vì em remix, tai vi em bui truong linh, buitruonglinh playlist, buitruonglinh live, buitruonglinh big song big deal, buitruonglinh karaoke, buitruonglinh lofi, buitruonglinh remix, buitruonglinh mới nhất, buitruonglinh bài hát hay nhất, vọng, ep vọng, ep vọng buitruonglinh",Không có lời bài hát (Sub),
zi_dG9yg8K0,"[ZMA2017] | NƠI TÔI THUỘC VỀ | Soobin Hoàng Sơn, Hương Tràm, Erik, Đức Phúc, Hoà Minzy",Zing MP3,327,995782,"zingmp3, zing mp3, tuyển tập nhạc hot 2016, nhạc trẻ 2016, tuyển tập nhạc hay nhất 2017, nhạc hot 2017, tuyen tap nhac tre 2017, nhactre2017, nhac tre moi nhat, nhac tre tuyen chon, Hoà Minzy, Đức Phúc, Erik, Hương Tràm, Soobin Hoàng Sơn, Nơi Tôi Thuộc Về",Không có lời bài hát (Sub),
aQwKwnaO_CE,Đẹp Lòng Người Thương - Dương Hồng Loan & Lê Sang,Dương Hồng Loan Official {Kim Minh},270,995339,"lê sang dương hồng loan, dep long nguoi thuong, duong hong loan channel, duong hong loan le sang, le sang, dương hồng loan, nhạc vàng, đẹp lòng người thương, kenh duong hong loan, nhac vang, lê sang, duong hong loan moi nhat, nhạc trữ tình, duong hong loan song ca, bolero, duong hong loan, dan ca, le sang duong hong loan, nhac tru tinh, dân ca, dinh thien huong, đinh thiên hương, kênh dương hồng loan, dương hồng loan lê sang",Không có lời bài hát (Sub),
DPUTdvOX_lY,Phi Nhung & Mạnh Quỳnh - Phút Cuối | Music Box #42,Thuy Nga,354,995108,"thuy nga, music box, nhạc vàng, nhạc bolero, paris by night, thuy nga paris by night, nhac hai ngoai, nhạc trữ tình, nhạc vàng bolero, bolero, nhac vang hay nhat, bolero hay nhat, nhac tru tinh, thuy nga paris, nhac vang 2021, Phi Nhung, thuy nga music box, pbn, Lam Phuong, Manh Quynh, bai tango cho em, bien tinh, giot le sau, dong le, duyen kiep, phi nhung mạnh quỳnh, tình khúc lam phương, phi nhung hát, phút cuối, phút cuối phi nhung mạnh quỳnh, phút cuối phi nhung",Không có lời bài hát (Sub),
mlEc-QZX8XQ,SẦU LẺ BÓNG 2 l Như Quỳnh ft Lệ Quyên,Như Quỳnh Official,320,994113,"sầu lẻ bóng 2, sau le bong 2, như quỳnh & lệ quyên, nhu quynh & le quyen, như quỳnh & lệ quyên sầu lẻ bóng 2, nhu quynh & le quyen sau le bong 2, sầu lẻ bóng 2 như quỳnh & lệ quyên, sau le bong 2 nhu quynh & le quyen, ca sỹ như quỳnh & lệ quyên, ca sy nhu quynh & le quyen, mv sầu lẻ bóng 2, mv sau le bong 2, kênh như quỳnh, kenh nhu quynh",Không có lời bài hát (Sub),
30MSVh1y12c,Hạnh Phúc Đầu Xuân - Phương Anh & Phương Ý (Official MV),Phương Anh Bolero,302,993452,"phương anh, phuong anh, phương anh bolero, phuong anh bolero, kênh phương anh, kenh phuong anh, phuonganhlyly, hanh phuc dau xuan phuong anh phuong y, hạnh phúc đầu xuân phương anh phương ý, phuong anh phuong y hanh phuc dau xuan, phương anh phương ý hạnh phúc đầu xuân, hanh phuc dau xuan phuong anh, hạnh phúc đầu xuân phương anh, hanh phuc dau xuan phuong y, hạnh phúc đầu xuân phương ý, hanh phuc dau xuan, hạnh phúc đầu xuân, phuong anh phuong y, phuong y, phương ý",Không có lời bài hát (Sub),
o0AvwkjeA7E,KIMLONG - LET ME GO (Official MV),SpaceSpeakers Label,222,992836,"TOULIVER, SPACESPEAKERS, RHYMASTIC, MUSIC, REMIX, MUSIC VIDEO, EDM, SPACESPEAKERS GROUP, SSG, KIMLONG LET ME GO, 55 Radar, let me go, touliver, SpaceSpeakers","Còn chi em tiếc nuối | Và đây là phút cuối cùng | Có nói gì cũng thế thôi em à ... chẳng được chi | Chắc chắn là chấm hết | Con tim này đã chết từ lâu | Tình này trao em từ phút giây ban đầu | Em chẳng thiết tha mong cầu , I know | Anh vốn chẳng là gì trong mắt em , em chẳng cần nói đâu | Trước kia trái tim em sắt đá , em vứt trong hố sâu | Trò chơi giờ là hồi kết nên em vội quay lại phía sau | Chuyện mình chẳng còn gì đâu | Nên em đừng mong phút ban đầu | Vì mọi chuyện giờ đã khác , anh cũng chẳng mong một cảm giác yêu đương gì đâu , ya you know ? | Chẳng còn điều gì cần thiết ngay bây giờ anh cũng chẳng biết đâu em à ,bae let me go ! | Em nào có cần | Đâm vào tim này bao lần | Trao lời yêu nào? | Anh không cần đâu | Lời em nói chẳng đáng tin nửa câu | Now, you let me go | Em ơi giờ anh là một người xấu | Yêu và thương trong phút chốc đã hết từ lâu | Anh vốn chẳng là gì trong mắt em , em chẳng cần nói đâu | Trước kia trái tim em sắt đá , em vứt trong hố sâu | Trò chơi giờ là hồi kết nên em vội quay lại phía sau | Chuyện mình chẳng còn gì đâu | Nên em đừng mong gì hơn nữa | Vì mọi chuyện giờ đã khác , anh cũng chẳng mong một cảm giác yêu đương gì đâu , ya you know ? | Chẳng còn điều gì cần thiết ngay bây giờ anh cũng chẳng biết đâu em à ,bae let me go ! | Hey... Can you just leave me alone | Vì mọi chuyện giờ đã khác .... ta chẳng thể quay về phút đầu | Chẳng còn điều gì cần thiết ngay bây giờ anh cũng chẳng biết nữa đâu | Chẳng còn điều gì để cố để níu để kéo thêm nữa đâu | Vì một sự thật là anh chẳng thể nào cứ mang khổ đau như vậy | Chẳng còn diều gì để cố phải níu nên thế em cứ đi | Vì một sự thật là anh đã cố , mà cố lại càng đau em à",
WgxCebcHbeM,Trở Về Dòng Sông Tuổi Thơ - Anh Thơ,Anh Thơ Official,351,992019,"tro ve dong song tuoi tho, anh thơ, ca khuc tru tinh que huong, nhac tru tinh, trở về dòng sông tuổi thơ, trở về dòng sông tuổi thơ anh thơ, bài hát trở về dòng sông tuổi thơ, nhạc trữ tình quê hương, nhạc anh thơ 2016",Không có lời bài hát (Sub),
n8SOhDfP2w4,LET ME FEEL YOUR LOVE TONIGHT - NHÀ CHÍN MUỒI | CÔNG DIỄN 3 ANH TRAI VƯỢT NGÀN CHÔNG GAI 2024,YEAH1 MUSIC,254,991689,"yeah1, anh trai, ATVNCG, anh trai vượt ngàn chông gai, show anh trai, show anh trai vượt ngàn chông gai, anh trai 2024, nhạc anh trai, anh trai vượt mọi chông gai, anh trai chông gai, hoả ca, mv hoả ca, hoả ca anh trai, hoả ca live, hoả ca performance, mv ca nhạc, video ca nhạc, nhạc, hỏa ca lyric, let me feel, LET ME FEEL YOUR LOVE TONIGHT, NHÀ CHÍN MUỒI, công diễn 3, cong dien 3, anh trai cong dien 3",Không có lời bài hát (Sub),
KfFBLl4nyrk,"NHAN SẮC - MINH HẰNG, THU NGỌC, HOÀNG YẾN CHIBI, HẬU HOÀNG | Công Diễn 2 - CHỊ ĐẸP ĐẠP GIÓ 2024",YEAH1 MUSIC,255,991646,"yeah1 music, chị đẹp đạp gió 2024, ChiDepDapGio, show chị đẹp, chị đẹp đạp gió rẽ sóng, chị đẹp đạp gió, đạp gió 2024, chị đẹp 2024, chi đẹp, tiết mục chị đẹp, chị đẹp đạp gió rẽ sóng mùa 2, chị đẹp đạp gió rẽ sóng 2024, công diễn 2, tiết mục công diễn 2, NHAN SẮC, nhan sắc, nhan sac, tiết mục nhan sắc, tiết mục nhan sắc công diễn 2, nhan sắc cd2, tiết mục nhan sắc chị đẹp, minh hằng, thu ngọc, hoàng yến chibi, hậu hoàng, tiết mục nhan sắc minh hằng, nhan sắc mình hằng",Không có lời bài hát (Sub),
_iB71GIak5c,CHIM TRẮNG MỒ CÔI - CẨM LY | Sáng tác: Minh Vy & Hồng Xương Long (Phát hành 2004),CẨM LY OFFICIAL,359,989769,"cẩm ly, Cam Ly, Minh Vy Cam Ly, CL, cam ly moi nhat, Camly, ca sĩ cẩm ly, cẩm ly dân ca, cẩm ly trữ tình, cẩm ly mới nhất, cam ly hay nhất, nhạc hot, nhạc hit, nhac cam ly hay nhat, nhạc trữ tình, nhac dan ca, chim trắng mồ côi, chim trang mo coi, cam ly, cam ly dan truong, Tình anh như nước con sông dài, Tình em như lúa xanh trên đồng, Thương nghe câu mái đẩy, Nhớ điệu lý tình tang, Trăng sắp tàn trôi xa nơi bến đậu",Không có lời bài hát (Sub),
_4mmLFHn7uY,TLinh - Tình yêu bận bịu | Team Suboi | RAP VIỆT,VieRAP,220,989112,"ViePaparazzi, Showbiz Việt, Showbiz Viet, tin nóng showbiz, tin nong showbiz, chuyện của sao, chuyen cua sao, VieNewsTV, tin hot showbiz, Khoảnh Khắc Vui, Khoanh Khac Vui, Vui Cùng Sao, Vui Cung Sao, Cười Rụng Nụ, Cuoi Rung Nu, SamSoiSao, Săm soi Sao, Scandal Sao Việt, Scandal sao viet, tlinh, tình yêu bận bịu, suboi, rap việt",Không có lời bài hát (Sub),
Nl_qaBgBCrQ,"EM ĐÃ CHỜ ANH BAO LÂU -Phúc Du, OgeNus, Otis, Bùi Duy Ngọc, RIO, 52Hz |Anh Trai Say Hi [Performance]",Vie Channel - MUSIC,350,989020,"htv2, vie channel, music vie channel, anh trai say hi, Anh Trai Say Hi, anh trai say hi 2025, anh trai say hi mùa 2, anh trai, Anh Trai Say Hi 2025, anh trai say hi 2025 tập 7, tập 7, tập 7 anh trai say hi, em đã chờ anh bao lâu, em đã chờ anh bao lâu performance, em đã chờ anh bao lâu anh trai say hi performance, em đã chờ anh bao lâu phúc du, em đã chờ anh bao lâu ogenus, em đã chờ anh bao lâu 52hz, 52hz, rio, phúc du, ogenus, otis, bùi duy ngọc, em đã chờ anh bao lâu rio",Không có lời bài hát (Sub),
b1VUfuEE8qs,«ASIA 28» Mưa Đêm Ngoại Ô - Hương Lan [asia REWIND],Asia Entertainment Official,341,988677,"mua dem ngoai o huong lan, mưa đêm ngoại ô hương lan, mua dem ngoai o, mưa đêm ngoại ô, hương lan asia, huong lan, hương lan, asia 28, nhac vang, nhac xua, asia, trung tâm asia, asia entertainment",Không có lời bài hát (Sub),
yUHjk9EVq08,Bích Phương - em bỏ hút thuốc chưa? (liu riu version),BÍCH PHƯƠNG,235,988603,"bích phương, bich phuong, bùi bích phương, em bỏ hút thuốc chưa, em bỏ hút thuốc chưa bích phương, em bỏ hút thuốc chưa remix, bích phương em bỏ hút thuốc chưa, anh bỏ hút thuốc chưa, em bỏ hút thuốc chưa cover, remix em bỏ hút thuốc chưa, em bỏ hút thuốc chưa bích phương remix, em bỏ hút thuốc chưa lofi, em bỏ hút thuốc chưa 1 hour, em bỏ hút thuốc chưa tiên cookie, em bỏ hút thuốc chưa traitimtrongvang, em bo hut thuoc chua, anh bỏ hút thuốc chưa tiên cookie",Không có lời bài hát (Sub),
j9eOBZxrBfs,Câu Chuyện Đầu Năm - Minh Luân ft Dương Hồng Loan | Mv Official ► Bài hát nhạc xuân song ca mới nhất,Diễn Viên Minh Luân,339,987520,"câu chuyện đầu năm, cau chuyen dau nam, câu chuyện đầu năm minh luân dương hồng loan, cau chuyen dau nam minh luan duong hong loan, câu chuyện đầu năm minh luân ft dương hồng loan, cau chuyen dau nam minh luan ft duong hong loan, minh luân ft dương hồng loan, minh luan ft duong hong loan, minh luan, minh luân",Không có lời bài hát (Sub),
I1qwqd14OFQ,Thím Hai Lúa - Cẩm Ly [Official],POPS MUSIC,294,987399,"Ca Khuc, Ca Khuc Nhac Tre Hay Nhat 2015, Lien Khuc Nhac Tre 2015, Nhac, Nhac Hay Nhat, Nhac Hot Nhat, Nhac Lang Man, Nhac Moi Nhat, Nhac Nghe Nhieu Nhat, Nhac Remix, Nhac That Tinh, Nhac Tinh Yeu, Nhac Tinh Yeu 2015, Nhac Tre, Nhac Tre Hot Nhat 2015, Nhac Tre Moi Nhat 2",Không có lời bài hát (Sub),
z2Ix307GahM,Mỹ Tâm - Hoạ Mi Tóc Nâu (Official Music Video),Khủng Long Lovely,268,984423,,Không có lời bài hát (Sub),
FQTUj6G-bl0,Lâm Chấn Huy Tube | Giọt Nước Mắt Chia Đôi | Nghe Mà Rớt Nước Mắt,Lâm Chấn Huy Tube,313,982937,"giọt nước mắt chia đôi, lâm chấn huy, lam chan huy, nhạc trẻ, lam chan huy 2022, giọt nước mắt chia đôi cover, giọt nước mắt chia đôi remix, giọt nước mắt chia đôi lofi, giot nuoc mat chia doi acoustic, nhạc phim giang hồ, phim tình anh em, phim tình nghĩa anh em, nhạc lâm chấn huy, nhac lam chan huy, lâm chấn huy nhạc, tong hop nhac lam chan huy, giọt nước mắt chia đôi karaoke, giot nuoc mat chia doi karaoke, giọt nước mắt chia ly lam chan huy, lam chan huy giot nuoc mat",Không có lời bài hát (Sub),
R27CK4fYVZo,Cá Hồi Hoang - Một Đời,Cá Hồi Hoang,237,981086,"Cá Hồi Hoang, Ca Hoi Hoang, Ca Hoi, CHH, music video, video, new album, album mới, album 6, rock, instrument, the band, ban nhạc, mau vang, tim vang, nhạc cá hồi hoang, nhac ca hoi hoang, một đời, mot doi, mot doi ca hoi hoang, một đời cá hồi hoang, chh một đời",Không có lời bài hát (Sub),
gNZVw_stSZE,[Lyrics] Bầu Trời Mới - DaLAB ft. Minh Tốc & Lam,𝐥𝐠𝐠 𝐚𝐧𝐝 𝐩𝐞𝐚𝐜𝐞𝐟𝐮𝐥,267,979427,,Không có lời bài hát (Sub),
QgJtgpiUxbU,JACK - J97 | TRỊNH GIA | Official Animation Video,J97,189,979213,"trịnh gia, trinh gia, jack, j97, jack j97, official mv, official music video, mv, video, music",Không có lời bài hát (Sub),
RrxByxUoDWo,NGƯỢC XUÔI CON NƯỚC - Nhạc phim Phận Làm Dâu,HÃNG PHIM XUÂN PHƯỚC,248,977318,"tơ đồng vương vấn, xem phim tơ đồng vương vấn, tơ đồng vương vấn trọn bộ, phim việt nam, phim bộ việt nam, phim việt nam hay, ra giêng anh cưới em, hậu trường phim, lương thế thành, NGƯỢC XUÔI CON NƯỚC, Phận Làm Dâu",Không có lời bài hát (Sub),
5kfQsBhmOKs,WXRDIE - VERSES ft. wokeupat4am & NICK SCHMIDT (OFFICIAL MV),84GRND,168,975657,"Wxrdie, Andree Right Hand, Andree, KOR, Vietnamese Rap, Rap, HipHop, Harder Wxrdie, Word, Rap Viet, Rap Viet Underground, underground, viethiphop, viet underground, hiphop underground, wechoice, Nhac Cua Anh, Music Video, tiktok rap, vietnamese rap song 2020, vietnam rap song tik tok, viral, trending","Chờ đợi từ rất lâu để đưa lũ gà về vườn | Nếu muốn làm gangster để chú tao dắt về phường | Làm nhạc kiểu nước ngoài nhưng lại rất yêu quê hương | Khi tao đứng trên sân khấu mày vẫn đứng ở lề đường | 100 độ C khi mà em tao drop beat | Wxrdie &amp; 4AM bọn tao tung toàn hot shit | Bọn fake đang copyin' xách dép ngồi lót đít | Nhìn tao điều khiển show nhìn đám đông moshpit | Chờ đợi từ rất lâu để đưa lũ gà về vườn | Nếu muốn làm gangster để chú tao dắt về phường | Làm nhạc kiểu nước ngoài nhưng lại rất yêu quê hương | Khi tao đứng trên sân khấu mày vẫn đứng ở lề đường | 100 độ C khi mà em tao drop beat | Wxrdie &amp; 4AM bọn tao tung toàn hot shit | Bọn fake đang copyin' xách dép ngồi lót đít | Nhìn tao điều khiển show nhìn đám đông moshpit | Bè còn lệch tone thì không được lên giọng | Muốn đưa tao vào show tốt nhất là nên cọc | Phải ngoan và khiêm tốn khi sử dụng nhạc của anh | Tự viết câu từ của mình là điều đầu em nên học | Kể cả xinh xắn kể cả là trinh trắng | Dễ tính như anh thì các em gào kinh lắm | Trippin' nhiều đêm khiến anh không còn minh mẫn | 1 căn phòng, anh và em quyện vào nhau trong im lặng | Còn giờ thì nhìn xem khuyên mày đừng đùa | Tao vẫn nhớ hết những lời chúng mày từng hùa | Mẹ yêu vẫn bảo thấy bạn xấu đừng a dua | Tao bảo con bán mixtape nên chúng nó chạy ra mua | Khát khao 1 đống tiền lại lao vào công việc | Cảm thấy chưa xong xuôi thì chắc chắn là không tiệc | Tất cả đều như nhau anh không thích phân biệt | Chỉ là có sự ưu tiên cho những bộ mông tuyệt | Chờ đợi từ rất lâu để đưa lũ gà về vườn | Nếu muốn làm gangster để chú tao dắt về phường | Làm nhạc kiểu nước ngoài nhưng lại rất yêu quê hương | Khi tao đứng trên sân khấu mày vẫn đứng ở lề đường | 100 độ C khi mà em tao drop beat | Wxrdie &amp; 4AM bọn tao tung toàn hot shit | Bọn fake đang copyin' xách dép ngồi lót đít | Nhìn tao điều khiển show nhìn đám đông moshpit | Đến giờ anh em gọi là nhấc máy (alo) | Di chuyển như gió làm mấy chị tốc váy (yeah yeah) | Giảm nhiệt độ xuống kẻo chỗ này lại bốc cháy | Có người nghe là sốc ngay có người bảo chất đấy (chất) | Rap như dẫn trip thì nó gọi là ảo đét (ảo) | Tao sống sao nhạc vậy mà có thằng lại bảo phét (kệ mẹ) | Fan tao yêu tao nên là suốt ngày bắn tim | Xong đêm về lại nhắn tin mà tin nào tao chả rep | Nên tao khiếm tốn không phải chảnh choẹ (pow pow pow pow) | Ưỡn ngực ra như 1 cảnh vệ | Người chơi hệ hoả luôn xanh lè | Còn em mà dỗi thì thôi anh kệ | Lên beat làm trò hề thì câm ngay | Tao vẫn tiến lên vẫn quyết ăn được giải | Dù mày có cả số đề ở trong tay | Tao không muốn nghe tao không muốn thấy | Không muốn nói về ngày hôm nay | Chỉ bật vài bài nhạc oh thế này thì toang | Nhưng chẳng dám chê là không hay | Toàn cái quần què gì không đây | Lyric toàn là vè của dân bay",
yu6Vcn5JQhU,[MV] Anh và Anh - Vũ Cát Tường,Vũ Cát Tường (VCT),260,973919,"anh va anh, anh và anh, anh va anh mv, anh và anh mv, anh va anh music video, anh và anh music video, anh va anh vu cat tuong, anh và anh vũ cát tường, vu cat tuong, vũ cát tường, vu cat tuong channel, vũ cát tường channel, kenh vu cat tuong, kênh vũ cát tường",Không có lời bài hát (Sub),
8viatDp21A8,Thì Thầm Với Dòng Sông - Anh Thơ [Official],Anh Thơ Official,322,973127,"thi tham voi dong song, thì thầm với dòng sông, thi tham voi dong song anh tho, thì thầm với dòng sông anh thơ, anhtho, anh thơ, nhạc vàng hay, nhac tru tinh hay, nhac tru tinh chon loc, nhạc trữ tình quê hương, nhạc cách mạng hay nhất, nhạc đỏ tiền chiến, thì thầm với dòng sông karaoke",Không có lời bài hát (Sub),
04udrss2McM,Yêu Rồi Để Đó Lyric - Đàm Vĩnh Hưng | Official Video,ĐÀM VĨNH HƯNG MUSIC,332,972352,"yêu rồi để đó, yeu roi de do, yêu rồi để đó lyric, đàm vĩnh hưng, dam vinh hung, yêu rồi để đó đàm vĩnh hưng, yeu roi de do dam vinh hung, đàm vĩnh hưng mới nhất, đàm vĩnh hưng hay nhất, đàm vĩnh hưng 2025, đàm vĩnh hưng lyric, official video, official lyric video, nhạc trẻ, nhạc buồn, ballad buồn, nhạc tâm trạng, đàm vĩnh hưng official",Không có lời bài hát (Sub),
RNF-RSFVm5g,Mashup Cho Mình EM - Daydreams - Treasure | Binz x Soobin x Rhymastic | CUỘC HẸN CUỐI TUẦN,VTV24,249,969628,"Mashup, Cho Mình EM, Daydreams, Treasure, Binz, Soobin, Rhymastic, Cuộ hẹn cuối tuần, cuộc hẹn cuối tuần vtv3, cuộc hẹn cuối tuần Rapper, rapper cuộc hẹn cuối tuần",Không có lời bài hát (Sub),
Wamu1AEZDqY,"Phương Mỹ Chi - Lạy Phật Quan Âm | Official MV Lyrics | Album ""BÁT NHÃ THUYỀN""",Phương Mỹ Chi,291,967960,"phuong my chi, phương mỹ chi, nhạc phật, nhạc phương mỹ chi, phương mỹ chi dân ca, phương mỹ chi bolero, phương mỹ chi cover, phương mỹ chi karaoke, nhạc phật phương mỹ chi, nhac phat phuong my chi, album nhạc phật, nhạc phật buddha, nhac phat chu đai bi, nhạc phật a di đà, nhạc phật hay, phương mỹ chi nhạc phật, nhạc phật bolero, nhạc phật giáo, nhạc phật quan âm, thuyền bát nhã, phương mỹ chi bát nhã thuyền, bát nhã thuyền phương mỹ chi, thuyền bát nhã phật giáo",Không có lời bài hát (Sub),
kctOOyrQ1LU,Dù Cho Tận Thế - Erik x Quanvrox「Lofi Ver.」/ Official Lyrics Video,Quanvrox Music,242,967403,"quanvrox, quanvrox music, 1967, 1667 remix, 1967 lofi, lofi, lofi chill, lofi việt, lofi việt nam, lofi việt nam hay, lofi việt nam hay nhất, lofi tiktok, lofi slowed, slowed chill, slowed hay, tiktok, tiktok trend, 1 9 6 7, nhạc chill, Music, music, nhạc buồn, nhạc tâm trạng, quanvrox official, Quanvrox, lofi ver, lofi version, MUSIC, dù cho tận thế, du cho tan the, dù cho tận thế erik, dù cho tận thế lofi, dù cho tận thế vẫn yêu em luôn yêu em, ost bộ tứ báo thủ, erik",Không có lời bài hát (Sub),
zH_SjIezX5I,SỰ MẬP MỜ | SUNI HẠ LINH & GREY D | Performance Video,SUNI,240,965978,"suni hạ linh, suni, hạ linh, suni grey d, grey d, đoàn thế lân, sự mập mờ, suni su map mo, sunihalinh, suni sự mập mờ, suni grey d su map mo, mapmo, mot tinh yeu chung ta chang the dung, suni sự mập mờ live performance",Không có lời bài hát (Sub),
HsdLpgyna_4,QUÊ EM MÙA NƯỚC LŨ - PHƯƠNG MỸ CHI rót mật tại #healthesoulshow,Healthesoul Show,193,964333,"Phuongmychi, Phương mỹ chi, Phương mỹ chi 2023, Giọng thật ca sĩ, Quê em mùa nước lũ, Dân ca, Healthesoulshow, Healthesoul, Queemmuanuoclu phuong my chi, Phuong my chi live, Pmc",Không có lời bài hát (Sub),
