Video_ID,Title,Uploader,Duration_Sec,Views,Tags,Lyrics,Emotion_Label
Wu709ufgnNs,"Mai Thiên Vân & Trường Vũ - Anh Hãy Về Đi (Sang Đông, Ngân Trang) PBN 109",Thuy Nga,329,6989584,"mai thien van, truong vu, anh hay ve di, thuy nga, paris by night, pbn",Không có lời bài hát (Sub),
-_BkHYUAdZ4,Cát Bụi Cuộc Đời - Phi Nhung,Phi Nhung,189,6988484,"nhac tru tinh, nhac dan ca, Chùa Liên Trì, nhac bolero chon loc, que huong, Cát Bụi Cuộc Đời, nhạc dân ca, trữ tình, Nhạc Phật Giáo, nhac phi nhung chon loc, tru tinh, Cát Bụi, nhac bolero hay, kenh phi nhung, Nhạc Trữ Tình, nhac tru tinh hay, phi nhung channel, gia dinh phi nhung, phi nhung, Phi Nhung, Hà Sơn, nhạc quê hương, dan ca, nhac que huong, Nhạc Quê Hương, ca si phi nhung, bolero, cat bui cuoc doi, cát bụi cuộc đời",Không có lời bài hát (Sub),
O9ZXd6YCZiQ,thật quá đáng.. để yêu - NICKY x AMEE | prod. by S•HUBE,ST.319 Entertainment,205,6986858,"st.319, st319, st319 dance, saint319, monstar, nicky, vpop, st319 entertainment, amee, amee st319, nicky comeback, anh trai nicky, anh trai say hi nicky, anh trai say hi nicky quay lại, thật quá đáng để yêu, nicky amee, that qua dang de yeu, thật quá đáng để yêu amee, that qua dang de yeu amee, thật quá đáng để yêu nicky, that qua dang de yeu nicky","Hẹn gặp lại anh trong những giấc mơ | em chìm vào mỗi đêm | Hẹn tình yêu mới đến bên anh đẹp như đã từng với em | Rồi mai đây bao nhiêu kí ức | sẽ thay em khiến anh cười | Chỉ mong anh đừng buồn | Vì dù sao chúng ta cũng đã từng | Là hai người hạnh phúc nhất trên đời | Chớp mắt, anh lại quay về mùa hạ | Khi hai chúng ta vẫn đang xa lạ | Chớp mắt, em nhìn anh cười ngọt ngào | Ngay khi anh bước đến nói lời chào | Em thật quá đáng… | Quá đáng để yêu | Quá đáng để thương | Quá đậm sâu để ngừng nhớ | Như là ánh sáng | Trong bóng tối em tìm thấy anh | Khi anh còn đang loay hoay tìm mình | Từ lạ, đến quen, đến thân, rồi thương | Mùa hạ đã khép, nhưng tim còn vương | Thời gian giá như biết chậm lại | Để mình đừng xa nhanh quá.. | Hẹn gặp lại anh trong những giấc mơ | em chìm vào mỗi đêm | Hẹn tình yêu mới đến bên anh đẹp như đã từng với em | Rồi mai đây bao nhiêu kí ức sẽ thay em khiến anh cười | Chỉ mong anh đừng buồn | Vì dù sao chúng ta cũng đã từng | Là hai người hạnh phúc nhất trên đời | Nanananananana | Anh biết dù sao chúng ta cũng đã từng | Là hai người hạnh phúc nhất trên đời | เธอจำได้ปะ, จำได้ปะ (ter jam dai pa, jam dai pa..) | Thích cái cách mà mình yêu hết lòng dù vẫn biết sẽ phải rời xa | Yêu ngay từ những ánh mắt đầu tiên rung động lúc mới quen | Yêu đến cả khi ánh mắt giờ đây đã ngập đầy kỉ niệm | Không hạnh phúc sao được | Khi người mình thương cũng thương mình | Khi người mình nhớ cũng nhớ mình | Khi người mà anh chờ cũng chờ anh năm tháng ấy | Tình yêu này như cơn mưa thanh xuân | anh luôn mong được thêm 1 lần thêm 1 lần thêm 1 lần đắm chìm | Từ lạ, đến quen, đến thân, rồi thương | Mùa hạ đã khép, nhưng tim còn vương | Thời gian giá như biết chậm lại | Để mình đừng xa nhanh quá.. | Hẹn gặp lại anh trong những giấc mơ | em chìm vào mỗi đêm | Hẹn tình yêu mới đến bên anh đẹp như đã từng với em | Rồi mai đây bao nhiêu kí ức sẽ thay em khiến anh cười | Chỉ mong anh đừng buồn | Vì dù sao chúng ta cũng đã từng | Là hai người hạnh phúc nhất trên đời | hai hai hai hai người hạnh phúc nhất trên đời | bye bye bye bye tình yêu đẹp nhất trên đời | hai hai hai hai là hai người hạnh phúc nhất trên đời",
Xrty8Kl1iTs,Nắng Lên - Rhymastic x SOOBIN x GONZO x B-wine x MastaL - Space Jam Volume 1 - Team Kim,SpaceSpeakers Label,204,6973064,"TOULIVER, SPACESPEAKERS, RHYMASTIC, SPACESPEAKERS GROUP, nắng lên, Nang len, Nắng lên soobin, nắng lên space jam, Nắng lên team kim, Nắng lên soobin rhymastic, Nắng lên space jam volume 1, Nắng lên bwine, Nắng lên gonzo, Nắng lên soobin rhymastic gonzo bwine, Rhymastic bwine, Rhymastic soobin, Soobin nắng lên, nang len soobin, Nắng lên space jam, Nắng lên soobin space jam, Vệt nắng cuối trời soobin, nắng lên rhymastic, Soobin rhymastic bwine, space jam nắng lên, yt:cc=on",Không có lời bài hát (Sub),
61EIBi3E-QA,Sau Ngần Ấy Năm - Hà Nhi | Official Music Video,Hà Nhi Official,303,6960009,"sau ngần ấy năm, sau ngan ay nam, hà nhi, ha nhi, sau ngần ấy năm hà nhi, hà nhi sau ngần ấy năm, official music video, official mv, mây sài gòn, mây lang thang, nhạc trẻ, hà nhi live, hà nhi official, hà nhi mới nhất, ha nhi idol, hà nhi live sessions, hà nhi ai rồi cũng sẽ khác, ca sỹ hà nhi, nhạc buồn, ballad buồn, nhạc tâm trạng, không lời, nhạc không lời, live, ballad, ballad chill",Không có lời bài hát (Sub),
zLSnAJDxI0w,Mỹ Tâm - Tình Yêu Chưa Nói (HOW CAN I SAY LOVE YOU) (Audio),My Tam,229,6954276,"Mỹ Tâm, My Tam, My Ta, MyTam, Myta, MT Entertainment, Vietnam, MyTamOfficial, MTEvn, Asia, MT161EntMV2007, ミータム, 미떰, MTENT, M.T.Ent, MTEntertainment, tình yêu chưa nói, Tình Yêu Chưa Nói, tinh yeu chua noi, tình yêu chưa nói mỹ tâm, how can i say love you",Không có lời bài hát (Sub),
flWw97InPi8,Bông Cỏ May - Trường Vũ (ASIA 31),Asia Entertainment Official,272,6951856,"bông cỏ may, bông cỏ may trường vũ, bong co may, bong co may truong vu, trường vũ, truong vu, truong vu bong co may, nhac vang truong vu, nhạc vàng, nhac vang, nhạc lính, truong vu asia, asia 31, asia entertainment",Không có lời bài hát (Sub),
YI_b3NgCr3Q,Ngày Mai Em Đi,Lê Hiếu,218,6950383,"Lê Hiếu, Soobin Hoàng Sơn, Touliver, Ngày Mai Em Đi",Không có lời bài hát (Sub),
QtP9V_G24QM,Lời Yêu Đó | HKT | Official MV,POPS MUSIC,299,6940384,"loi yeu do, lời yêu đó, hkt, loi yeu do hkt, lời yêu đó hkt, mv loi yeu do, mv lời yêu đó, mv loi yeu do hkt, mv lời yêu đó hkt, la loi yeu do, là lời yêu đó, tru mua, trú mưa",Anh vẫn đang tìm kiếm một làn mi cong | một vòng tay ấm áp | chợt thức giấc ngủ dài và thấy em khóc bên anh | thì nhận ra anh đã mơ về em | rồi em tình cờ em đã đến rọi vào muôn ánh sáng | cho trái tim anh đang ngủ quên | làn mây đưa lối dẫn bước anh trên con đường mơ | biết không người ơi từng ngày anh mong nhớ | và rồi anh sẽ bay lên đến nơi bầu trời | để cất tiếng nói yêu em cho đến mai sau cuộc đời | ~sarangheyo | đó chính là lời yêu anh trao | mình sẽ đến cuối chân trời miền yêu thương | một ngày tươi sáng hương thơm theo gió mây ngàn | để hai chúng ta | yêu nhau nắm lấy tay như bây giờ | ~sarangheyo | lời yêu ấy xin nguyện thề | hạnh phúc dâng tràn | tình thấm thiết như mơ ngày xanh,
HScTQOhUKDA,HỐI DUYÊN  - MASEW x KHOI VU,Masew,243,6931743,"Masew Remix, masew mix, masew remix, Hói Duyên, chu dai bi masew, hối duyên, hoi duyen masew, Hối duyên khoi vu, hối duyên remixx, ái nộ, hoi duyen, Hoi duyen, Chu dai bi masew",Không có lời bài hát (Sub),
YLjFHLPhvvg,Nhóm HKT-M - ALIBABA  | Official Music Video,RANG DONG Shows,250,6917403,"alibaba, nhóm hktm, alibaba nhóm hktm, hktm live, liveshow mạnh quỳnh 2016, chỉ tại tôi nghèo, liveshow mạnh quỳnh chỉ tại tôi nghèo, mạnh quỳnh, manh quynh, liveshow manh quynh, official music video, rạng đông, rạng đông show",Không có lời bài hát (Sub),
4FMKF6dDEBo,1TINHYEU - Robber rủ YoungPuppy kể câu chuyện tình yêu cực cuốn | Rap Việt 2024 [Performance],Vie Channel - MUSIC,302,6913894,"htv2, vie channel, music vie channel, rap việt tập 13, rap việt 2024, rap viet 2024, rap việt 2024 mới nhất, rap viet tap 13, rap việt 2024 tập 13, tập 13 rap việt 2024, tap 13 rap viet 2024, rap việt mới nhất, team bray, robber vòng bứt phá, robber rap việt, 1tinhyeu, 1TINHYEU, 1tinhyeu robber youngpuppy, 1tinhyeu robber, one love, robber 1tinhyeu, robber youngpuppy 1tinhyeu, 1TINHYEU robber youngpuppy, youngpuppy, robber, ROBBER, YOUNGPUPPY, 1tinhyeu love performance",Không có lời bài hát (Sub),
CRVmkMRCGfY,BỞI VÌ LÀ KHI YÊU - LyLy (Official Music Video),LyLy Official ,280,6910810,"LyLy Official, LyLy Cover, LyLy guitar cover, LyLy, bởi vì là khi yêu, boi vi la khi yeu, bởi vì là khi yêu lyly, boi vi la khi yeu lyly, là khi yêu, la khi yeu, bởi vì là, vì là khi yêu, vi la khi yeu, teaser bởi vì là khi yêu, mv bởi vì là khi yêu ly ly, ly ly missing you, lyly 24h, ly ly live, nhạc ly ly, mv ly ly mới nhất, ly ly bởi vì là khi yêu, ly ly boi vi la khi yeu, ly ly lyrics, ly ly album",️♪  Nói cho em đi ♪ | ️♪  Liệu yêu một người bằng hết con tim là đúng hay đang sai ♪ | ️♪  Mà sao anh ơi em cứ buồn hoài như thế ♪ | ♪  Nước mắt rơi nhiều như thế ♪ | ♪ Và nói cho em đi ♪ | ♪  Anh có yêu em như những lời ngọt ngào mà anh thường vẫn nói ♪ | ♪ Mà đôi khi tim em tan ra làm trăm lần ♪ | (tim em tan ra làm trăm lần) | ♪  Em cô đơn dù đang gần ♪ | ♪  Gần người mà em yêu ♪ | ♪  Trong tình yêu ai yêu nhiều hơn có phải là sai lầm ♪ | ♪  Trong tình yêu ai yêu nhiều hơn chắc chắn là sai lầm ♪ | ♪  Bởi vì là khi yêu ♪ | ♪  Em yêu anh yêu hơn chính bản thân em ♪ | ♪ Nên đôi khi em quên mất em cũng biết buồn ♪ | ♪ Quên mất em cũng biết đau ♪ | ♪ Cứ thế khiến vết thương nơi con tim em càng thêm sâu ♪ | ♪ Bởi vì là khi yêu ♪ | ♪ Em đâu quan tâm sẽ nhận lại bao nhiêu ♪ | ♪ Nên đôi khi vô tâm với cảm xúc chính mình ♪ | ♪ Trao hết bao nhiêu chân tình ♪ | ♪ Để rồi nhận lấy những nước mắt khi yêu ♪ | ♪ Em khóc ♪ | ♪ Lại một lời nói dối ngập ngừng trên môi rằng sẽ qua nhanh thôi ♪ | ♪ Dẫu cho nỗi buồn hoài chồng lên nhau mặc thời gian đang trôi ♪ | ♪ Người cố gắng đi tìm phút giây bình yên ♪ | ♪ Người thì cứ vứt bao cảm xúc ra ngoài hiên ♪ | ♪ Có phải chỉ mỗi mình em cần tình yêu này ♪ | ♪ Khi mà anh như đã sắp đi khỏi nơi đây ♪ | ♪ Sao anh không nói với em một câu ♪ | (Sao anh không nói với em một câu) | ♪ Sao em vẫn cứ yêu anh đậm sâu? ♪ | ♪ Bởi vì là khi yêu ♪ | ♪ Em yêu anh yêu hơn chính bản thân em ♪ | ♪ Nên đôi khi em quên mất em cũng biết buồn ♪ | ♪ Quên mất em cũng biết đau ♪ | ♪ Cứ thế khiến vết thương nơi con tim em càng thêm sâu ♪ | ♪ Bởi vì là khi yêu ♪ | ♪ Em đâu quan tâm sẽ nhận lại bao nhiêu ♪ | ♪ Nên đôi khi vô tâm với cảm xúc chính mình ♪ | ♪ Trao hết bao nhiêu chân tình ♪ | ♪ Để rồi nhận lấy những nước mắt khi yêu ♪ | ♪ Em khóc ♪ | ♪ Bởi vì là khi yêu ♪ | I have a question for you | Do you really love me? | ♪ Bởi vì là khi yêu ♪ | ♪ Em yêu anh yêu hơn chính bản thân em ♪ | ♪ Nên đôi khi em quên mất em cũng biết buồn ♪ | ♪ Quên mất em cũng biết đau ♪ | ♪ Cứ thế khiến vết thương nơi con tim em càng thêm sâu ♪ | ♪ Bởi vì là khi yêu ♪ | ♪ Em đâu quan tâm sẽ nhận lại bao nhiêu ♪ | ♪ Nên đôi khi vô tâm với cảm xúc chính mình ♪ | ♪ Trao hết bao nhiêu chân tình ♪ | ♪ Để rồi nhận lấy những nước mắt khi yêu ♪ | ♪ Em khóc ♪,
ZI1NeGcWpjs,BỖNG DƯNG MUỐN KHÓC OST - Minh Thư (10 YEARS),T1 Hassan,232,6852069,"Bỗng dưng muốn khóc, nhạc phim Bỗng dưng muốn khóc, Bong dung muon khoc music, Bong dung muon khoc OST, Minh Thư",Không có lời bài hát (Sub),
q4Y9OZp9TlU,HOÀNG DŨNG - MỘT NGÀY NÀO ĐÓ (feat. ĐEN & BẠN NHẠC.) | OFFICIAL MUSIC VIDEO,Hoàng Dũng,288,6830952,"Hoang Dung, Hoàng Dũng, Đen, Đen Vâu, hoàng dũng đen, hoàng dũng đen vâu, một ngày nào đó, một ngày nào đó hoàng dũng, một ngày nào đó rồi mình lại đi với nhau, hoàng dũng music, hoàng dũng mv, xoay tròn, xoay tròn hoàng dũng, xoay tròn concert, xoay tròn đen vâu","Một ngày nào đó | rồi mình lại đi với nhau | Những trưa mây bay ngang đầu | Là ngày chẳng còn thời gian để tiêu pha nữa | chẳng tiếc những thứ hai ta chưa | Một ngày nào đó | khi cơn mơ ngã ngũ rồi | Sướng vui đi không khứ hồi | Là ngày anh mang | hình dung mà anh yêu dấu | Về đúng nơi anh mong như ngày đầu | Anh như đang cô đơn trên con tàu | Đếm những thứ vốn trôi qua rất mau | Lòng mình còn | thổn thức cuối chương một | Vẫn đang chờ ngày mai | Nhớ những lúc lái xe trong mưa chiều | Nhớ ký ức năm xưa ta luôn yêu | Cùng một ngàn lời hứa vẫn đang nợ | Chắc nên hẹn ngày mai | Ta chưa thể dừng lại | Đời cứ cuốn ta hoài | Ngày ngày một nhanh hơn | Anh chưa đến không phải vì anh đã quên | Chờ thêm chút thôi | Một ngày nào đó | rồi mình lại đi với nhau | Những trưa mây bay ngang đầu | Là ngày chẳng còn | thời gian để tiêu pha nữa | chẳng tiếc những thứ hai ta chưa | Một ngày nào đó | khi cơn mơ ngã ngũ rồi | Sướng vui đi không khứ hồi | Là ngày anh mang | hình dung mà anh yêu dấu | Về đúng nơi anh mong như ngày đầu | Anh chưa từng quên giấc mơ | trước khi chúng ta đã bị thấm đòn đời | Kéo ga thật sâu đến nơi thật xa | có khi chỉ để ngắm vòm trời | Rất nhiều thời gian rất nhiều niềm vui | hát ca chẳng cần lắm đồng lời | Ánh đèn đường xa lướt qua thật mau | chỉ còn lại những chấm tròn rồi | Những ngày đó thật là | hoang dại thật là cuồng điên | (Và cũng đói thường xuyên) | Anh luôn đi tìm ngày bình yên | Kobukovu không vui không buồn | Ta không quên những khi đã từng | Gặp người lành, người khó, người đau | Lao phăng qua nắng mưa bão bùng | Và để biết sau cùng chỉ muốn cười sâu | Chúng ta đều được cấu thành | bởi thật nhiều các nguyên tố | Và hiện tại là kết quả của | hằng hà sa số những nguyên nhân | Thế nên mỗi quyết định, mỗi bước chân, | đều tạo ra vô vàn những biến số | Đã phải học đủ thứ ở trong đời, | giờ phải học cả cách để yên tâm | Nếu có một ngày nào mà thâm tâm | mình có thể được tự do bay lượn | Là ngày ta trả lại thế giới này | tất cả những điều còn đang vay mượn | Và hoàn thiện dáng dấp của khu vườn | trong tâm trí mà anh vẫn thường mơ | Một ngày nào đó ta thấu tỏ chính mình | đến tận cùng kẽ tóc và đường tơ | Đời cứ cuốn ta hoài | Ngày ngày một nhanh hơn | Anh chưa đến không phải vì anh đã quên | Chờ thêm chút thôi | Một ngày nào đó rồi mình lại đi với nhau | Những trưa mây bay ngang đầu | Một ngày chẳng còn | thời gian để tiêu pha nữa | chẳng tiếc những thứ hai ta chưa | Một ngày nào đó khi cơn mơ ngã ngũ rồi | Sướng vui đi không khứ hồi | Là ngày anh mang hình dung | mà anh yêu dấu | Về đúng nơi anh mong như ngày đầu | Một ngày nào đó rồi mình lại đi với nhau | Những trưa mây bay ngang đầu | Là ngày chẳng còn thời gian | để tiêu pha nữa | chẳng tiếc những thứ hai ta chưa | Một ngày nào đó khi cơn mơ ngã ngũ rồi | Sướng vui đi không khứ hồi | Là ngày anh mang | hình dung mà anh yêu dấu | Về đúng nơi anh mong như ngày đầu | Lâu rồi không ai viết thư | Tự viết cho mình một bức | Người gửi là mình hôm nay | Người nhận là mình hôm trước | Phóng xe ra ngay bưu điện | Phong bao rồi lại dán tem | Hôm sau người ta thông báo | Hoàn đơn: quá khó để tìm",
NsqtfeHTD_M,Cho Anh Quay Về - Trịnh Đình Quang | Cuộc đời không giống như mơ làm sao biết được chữ ngờ,Trịnh Đình Quang Official,274,6827410,"trịnh đình quang, cho anh quay về, cho anh quay ve, trinh dinh quang, cho anh quay về trịnh đình quang, cho anh quay ve trinh dinh quang, nhạc trịnh đình quang, cho anh quay về remix, cho anh quay về lyrics, nhac trinh dinh quang, tuyen tap nhac trinh dinh quang, trịnh dình quang 2022, cho anh quay về lofi, trinh dinh quang 2022, làm lại cuộc đời trịnh đình quang, cho anh quay về trình đình quang, cho anh quay về - trịnh đình quang, cho anh quay về trịnh đình quang lofi",Không có lời bài hát (Sub),
E0Dlt06atOQ,Tết Đi Lên Cùng Nhau - Da LAB (MV Official),Da LAB Official,338,6821540,"da lab, nhạc da lab, da lab mv, da lab 2022, nhạc mới nhất da lab, mv mới nhất da lab, da lab tết đi lên cùng nhau, mv da lab, da lab tết đi lên, da lab tet di len cung nhau, tết đi lên cùng nhau da lab, tet di len cung nhau da lab, da lab tết, da lab show, tóc tiên da lab, tết, tết đi lên, tết đi lên cùng nhau, tết đi cùng nhau, tet di cung nhau, nhạc tết dalab, tết 2022, dalab lofi, da lab rap việt, tet 2022, da lab list, da lab remix",Không có lời bài hát (Sub),
UM_-1SyW8hg,SING ASIA || CẮT ĐÔI NỖI SẦU - BIỆT KHÚC CHỜ NHAU || ĐAN TRƯỜNG FT TÔ HỮU BẰNG FT TRƯƠNG LƯƠNG DĨNH,Đan Trường Singer Official,249,6778379,"Đan Trường, ĐAN TRƯỜNG, MV MỚI, dan truong, DAN TRUONG, ca sĩ đan trường, đan trường, CA SĨ ĐAN TRƯỜNG, ĐAN TRƯỜNG CA SĨ, đan trường ca sĩ, SING ASIA, TÔ HỮU BẰNG, TRƯƠNG LƯƠNG DĨNH",Không có lời bài hát (Sub),
xjqxc5-euP8,SOOBIN HOÀNG SƠN - XIN ĐỪNG LẶNG IM | Lyrics Video,MUSO • Cảm xúc âm nhạc,268,6769175,"soobin hoàng sơn, xin đừng lặng im, xin dung lang im, soobin, soobin hoàng sơn official, soobin hoàng sơn mv, xin đừng lặng im lyric, xin dung lang im lyric, xin đừng lặng im mv, xin dung lang im mv",Không có lời bài hát (Sub),
6-wkFxcUYeA,MONSTAR - NẾU MAI CHIA TAY (ft. AMEE) | Official Music Video,ST.319 Entertainment,261,6768243,"st.319, st319, st.319 dance, st319 dance, monstar, st319 entertainment, nếu mai chia tay, neu mai chia tay, audio teaser, monstar st 319, nếu mai chia tay monstar, monstar nếu mai chia tay, chia tay, in love, st319music, Đoàn Thế Lân, nếu mai chia tay đoàn thế lân, monstar 319, monstar 2018, monstar mv, monstar st 319 dance, monstar st 319 mv, monstar st 319 livestream, monstar st 319 lyrics, nhạc trẻ, nhạc pop 2018, tiktok, nicky, key, zino, greyd, m5","[GREY] Babe, em có sợ anh rời xa | Bỏ hết tình yêu ngày qua | Em có sợ khi lời buông bàn tay một mai anh nói ra | [NICKY] Em có sợ những ngày mưa | Thiếu vắng người yêu ngày xưa | Cảm giác được ôm và nghe nhạc với người em thầm mơ | [GREY] Sẽ không có đâu | Anh muốn yêu em rất lâu | Làn môi mềm cuốn ta sát bên cạnh nhau từng phút | [J] Em thu hút anh, từng góc nhìn trong mắt anh | Đừng lo về nếu mai chia tay thì sao | We will be forever in love | in love, in love, in love | We will be forever in love | in love, in love, in love | We will be forever | [GREY - ZINO] Quấn lấy nhau, hứa với nhau | Mãi sẽ không buồn thẫn thờ | Vứt hết đi bao nhiều điều nghi ngờ | We will be forever in love | in love, in love, in love | [KEY] Em có sợ ngày mai thức giấc | khi mà tên anh không còn trên instagram ? | Em có sợ cảm giác bứt rứt | khi mà nghĩ về những gì ta đã làm ? | Whisky không thể làm em quên vị ngọt của môi anh | Ngay cả dùng thêm nó với khói trắng | cũng không thể để ký ức ta trôi nhanh | [AMEE] Oh chẳng biết khi không có nhau | Anh sẽ như thế nào ? | Mây gió cuốn ta mãi xa đôi tay anh có trống vắng | [KEY] Có chứ ! không em mỗi tối làm sao đây | Không em nhạc anh viết làm sao bay | Không em tâm trí anh luôn bị nổi nhớ cả đêm và ngày bao vây | [ZINO] Sẽ không có đâu anh muốn yêu em rất lâu | Làn môi mềm cuốn ta sát bên cạnh nhau từng phút | [J] Em thu hút anh, từng góc nhìn trong mắt anh | Đừng lo về nếu mai chia tay thì sao | We will be forever in love | in love, in love, in love | We will be forever in love | in love, in love, in love | We will be forever | [J - NICKY] Quấn lấy nhau, hứa với nhau | Mãi sẽ không buồn thẫn thờ | Vứt hết đi bao nhiều điều nghi ngờ | We will be forever in love | in love, in love, in love | [GREY] Anh có thể làm cho nắng đến đây | Đưa e đi tận chốn mây | [J] Và làm hơn thế, chỉ cần điều đó không thể xảy ra | [GREY] Em có thể gọi cho anh mỗi giây | Dù đang ở đâu thì anh cũng sẽ đến ngay | [J] Nên đừng nghĩ rằng mai này ta sẽ đi về đâu | We will be forever in love | in love in love in love | WWe will be forever in love, in love, in love, in love | We will be forever in love, in love, in love, in love | [NICKY] So don’t be afraid babe | Cuz u know | We’ll be together forever and ever",
Zg8DnhoaXi0,Nỗi Buồn Đêm Đông - Ngọc Diệu (Official 4K MV),Giọng Ca Để Đời,259,6766368,"noi buon dem dong ngoc dieu, nỗi buồn đêm đông, nỗi buồn đêm đông ngọc diệu, noi buon dem dong, ngoc dieu, ngọc diệu, nhac vang bolero, ngoc dieu 2022, ngoc dieu giong ca de doi, giọng ca để đời",Không có lời bài hát (Sub),
UyXngX4kTfE,THÁNG NĂM ( THE PLAYAH ) SOOBIN x SLIMV | NEW VERSION | MV LYRICS,Hoàng Sơn Official,190,6760250,"soobin hoàng sơn, soobin hoàng sơn official, soobin hoàng sơn mv, Soobin Hoang Son, SOOBIN, SOOBIN Official, Soobin SlimV, SlimV, The Playah soobin, SOOBIN SLIMV, Special Performance, soobin, anh là kẻ may mắn remix, anh là kẻ may mắn, soobin mv, spacespeakers, The Playah slimv, The Playah, soobin comeback, soobin binz, soobin trò chơi, rap việt, blackjack, soobin blackjack, mv mới, Chợt nhận ra anh đã đánh mất",Không có lời bài hát (Sub),
4Br288FUf3A,KỆ NHẮM MẮT YÊU LUÔN  - HANA CẨM TIÊN x TUỆ NY | OFFICIAL MUSIC VIDEO,Hana Cẩm Tiên Official,194,6755314,"HANA CẨM TIÊN OFFICIAL, HANA CẨM TIÊN MUSIC, HANA CẨM TIÊN NHẠC MỚI, HANA CẨM TIÊN COVER, HANA CẨM TIÊN NEW MUSIC, HANA CẨM TIÊN NHẠC HIT, hana cẩm tiên new music, NHẠC DÂN CA MIỀN TÂY, HANA CẨM TIÊN REMIX, HANA CẨM TIÊN MV, hana cẩm tiên mv, Nhạc cha mẹ hay nhất, nhạc trẻ, nhạc mới hana cẩm tiên, hana cẩm tiên mới nhất, hana cam tien, KỆ NHẮM MẮT YÊU LUÔN, HANA CẨM TIÊN x TUỆ NY, ke nham mat yeu luon, nhắm mắt yêu",Không có lời bài hát (Sub),
XekAF8bX51U,Mai Ngô - Không Phải Tại Nó - Team Rhymastic | Rap Việt - Mùa 2  [MV Lyrics],Vie Channel ,191,6746318,"htv2, vie channel, vie giai tri, giai tri tv, trấn thành, binz, karik, underground, wowy, rhymastic, touliver, the rapper, rapper việt, việt rap, mua 2 rap viet, team karik, team binz, team wowy, team rhymastic, rap việt season 2, rap việt ss2, rap việt mùa 2, mùa 2, lk, rap việt full, lk rap viet, mai ngô, rap việt mùa 2 tập 1, tập 1 rap việt mùa 2, rap việt mùa 2 full, rap việt tập 1 htv2, không phải tại nó, không phải tại nó mai ngô, không phải tại nó rap việt, lyrics, lac",Không có lời bài hát (Sub),
U07kJZp5b1o,Ngọt - Cho Tôi Đi Theo,Ngọt,180,6743996,"Ngọt, Ngot, Cho Tôi Đi Theo",Không có lời bài hát (Sub),
ZRrH90b5rIE,[Lyrics Video] Track 9. Finale 2 (Outro) - B Ray x Masew,EvB Records,199,6730194,"yunbray, bray, B Ray, EvB, EvBRecords",Không có lời bài hát (Sub),
dd7nhkYdXHI,Cá Hồi Hoang - 5AM,Cá Hồi Hoang,264,6728323,"Cá Hồi Hoang, Ca Hoi Hoang, Ca Hoi, ca hoi hoang, cá hồi hoang, CHH, Cá Hồi Hoang - 5AM, ca hoi hoang 5h sáng, 5h sáng cá hồi hoang, 5am, 5AM, 5h sáng, 5 giờ sáng, CHH 5h sáng, ban nhạc Cá Hồi Hoang, cahoihoangband, new album, summer 2019, indie rock, vietnam, việt nam, có thể, tầng thượng 102, beertalks live, beertalks cá hồi hoang, cá hồi, cá hồi hoang 5AM","Uống thêm em không phải suy nghĩ | Tối cuối tuần và em lại đây lại đang chờ xe một mình | Và ừ em phải bỏ đi khỏi nơi này | Và ừ đó là lúc này | Sau một đêm thức trắng em quay sang nhìn chằm chằm chìa khóa xe | Em lấy túi đồ, lấy ví tiền | Lấy đồng hồ xem quên gì nữa không? | Đi được một vài phút em quay lại | Nhìn sao sao còn vấn vương? | Em nhớ con mèo, nhớ căn phòng | Nhớ bao nhiêu ôi thôi mình bỏ đi | Có khi em lại phải suy nghĩ | Khó có ai như em lại đây lại không chỉ để tồn tại | Và ừ em phải bỏ đi khỏi nơi này | Và ừ đó là lúc này | Sau một đêm thức trắng em quay sang | Nhìn chằm chằm chìa khóa xe | Em lấy túi đồ, lấy ví tiền | Lấy đồng hồ xem quên gì nữa không? | Đi được một vài phút em quay lại | Nhìn sao sao còn vấn vương? | Em nhớ con mèo, nhớ căn phòng | Nhớ bao nhiêu ôi thôi mình bỏ đi | Sau một đêm thức trắng em quay sang | Nhìn chằm chằm chìa khóa xe | Em lấy túi đồ, lấy ví tiền | Lấy đồng hồ xem quên gì nữa không? | Đi được một vài phút em quay lại nhìn sao sao còn vấn vương? | Em nhớ con mèo, nhớ căn phòng | Nhớ bao nhiêu ôi thôi mình bỏ đi | Sau một đêm thức trắng em quay sang | Nhìn chằm chằm chìa khóa xe | Em lấy túi đồ, lấy ví tiền | Lấy đồng hồ xem quên gì nữa không? | Đi được một vài phút em quay lại | Nhìn sao sao còn vấn vương? | Em nhớ con mèo, nhớ căn phòng | Nhớ bao nhiêu ôi thôi mình bỏ đi",
